InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Repetition;Cmax;Duration_ms
1000;0.001;3000;NORMAL;1;1;1592;2
1000;0.001;3000;NORMAL;1;2;1630;2
1000;0.001;3000;NORMAL;1;3;1646;2
1000;0.001;3000;NORMAL;1;4;1568;2
1000;0.001;3000;NORMAL;1;5;1631;2
1000;0.001;3000;NORMAL;1;6;1632;2
1000;0.001;3000;NORMAL;1;7;1684;2
1000;0.001;3000;NORMAL;1;8;1647;2
1000;0.001;3000;NORMAL;1;9;1671;2
1000;0.001;3000;NORMAL;1;10;1613;2
1000;0.001;3000;GREEDY;10;1;1604;27
1000;0.001;3000;GREEDY;10;2;1603;29
1000;0.001;3000;GREEDY;10;3;1600;27
1000;0.001;3000;GREEDY;10;4;1597;26
1000;0.001;3000;GREEDY;10;5;1589;27
1000;0.001;3000;GREEDY;10;6;1599;25
1000;0.001;3000;GREEDY;10;7;1579;24
1000;0.001;3000;GREEDY;10;8;1618;30
1000;0.001;3000;GREEDY;10;9;1598;28
1000;0.001;3000;GREEDY;10;10;1602;25
1000;0.001;3000;GREEDY;20;1;1563;46
1000;0.001;3000;GREEDY;20;2;1579;47
1000;0.001;3000;GREEDY;20;3;1563;45
1000;0.001;3000;GREEDY;20;4;1551;47
1000;0.001;3000;GREEDY;20;5;1556;48
1000;0.001;3000;GREEDY;20;6;1571;46
1000;0.001;3000;GREEDY;20;7;1566;51
1000;0.001;3000;GREEDY;20;8;1558;48
1000;0.001;3000;GREEDY;20;9;1556;47
1000;0.001;3000;GREEDY;20;10;1578;48
1000;0.001;3000;GREEDY;30;1;1556;64
1000;0.001;3000;GREEDY;30;2;1574;66
1000;0.001;3000;GREEDY;30;3;1551;65
1000;0.001;3000;GREEDY;30;4;1558;65
1000;0.001;3000;GREEDY;30;5;1551;70
1000;0.001;3000;GREEDY;30;6;1562;68
1000;0.001;3000;GREEDY;30;7;1570;68
1000;0.001;3000;GREEDY;30;8;1576;72
1000;0.001;3000;GREEDY;30;9;1558;63
1000;0.001;3000;GREEDY;30;10;1560;67
1000;0.001;3000;GREEDY;40;1;1551;88
1000;0.001;3000;GREEDY;40;2;1569;86
1000;0.001;3000;GREEDY;40;3;1570;90
1000;0.001;3000;GREEDY;40;4;1560;95
1000;0.001;3000;GREEDY;40;5;1558;88
1000;0.001;3000;GREEDY;40;6;1555;89
1000;0.001;3000;GREEDY;40;7;1581;91
1000;0.001;3000;GREEDY;40;8;1588;89
1000;0.001;3000;GREEDY;40;9;1561;89
1000;0.001;3000;GREEDY;40;10;1580;87
