InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Repetition;Cmax;Duration_ms
1000;0.001;20000;BOTH;100;3;8535;2135
1000;0.001;20000;BOTH;100;4;8513;2139
1000;0.001;20000;BOTH;100;5;8405;2098
1000;0.001;20000;BOTH;100;6;8494;2123
1000;0.001;20000;BOTH;100;7;8446;2283
1000;0.001;20000;BOTH;100;8;8464;2110
1000;0.001;20000;BOTH;100;9;8440;2127
1000;0.001;20000;BOTH;100;10;8384;2127
1000;0.001;20000;BOTH;150;1;8390;3231
1000;0.001;20000;BOTH;150;2;8456;3187
1000;0.001;20000;BOTH;150;3;8481;3166
1000;0.001;20000;BOTH;150;4;8469;3196
1000;0.001;20000;BOTH;150;5;8509;3193
1000;0.001;20000;BOTH;150;6;8422;3189
1000;0.001;20000;BOTH;150;7;8438;3323
1000;0.001;20000;BOTH;150;8;8431;3210
1000;0.001;20000;BOTH;150;9;8438;3250
1000;0.001;20000;BOTH;150;10;8440;3206
1000;0.001;20000;BOTH;200;1;8377;4140
1000;0.001;20000;BOTH;200;2;8412;4159
1000;0.001;20000;BOTH;200;3;8420;4154
1000;0.001;20000;BOTH;200;4;8372;4117
1000;0.001;20000;BOTH;200;5;8409;4351
1000;0.001;20000;BOTH;200;6;8431;4193
1000;0.001;20000;BOTH;200;7;8391;4145
1000;0.001;20000;BOTH;200;8;8420;4168
1000;0.001;20000;BOTH;200;9;8397;4134
1000;0.001;20000;BOTH;200;10;8366;4147
1000;0.001;100000;NORMAL;1;1;8855;115
1000;0.001;100000;NORMAL;1;2;8772;119
1000;0.001;100000;NORMAL;1;3;8634;110
1000;0.001;100000;NORMAL;1;4;8754;113
1000;0.001;100000;NORMAL;1;5;8770;113
1000;0.001;100000;NORMAL;1;6;8677;116
1000;0.001;100000;NORMAL;1;7;8702;111
1000;0.001;100000;NORMAL;1;8;8722;115
1000;0.001;100000;NORMAL;1;9;8803;109
1000;0.001;100000;NORMAL;1;10;8805;113
1000;0.001;100000;GREEDY;50;1;8465;5479
1000;0.001;100000;GREEDY;50;2;8483;5714
1000;0.001;100000;GREEDY;50;3;8446;5460
1000;0.001;100000;GREEDY;50;4;8469;5490
1000;0.001;100000;GREEDY;50;5;8450;5467
1000;0.001;100000;GREEDY;50;6;8471;5500
1000;0.001;100000;GREEDY;50;7;8476;5685
1000;0.001;100000;GREEDY;50;8;8471;5485
1000;0.001;100000;GREEDY;50;9;8475;5490
1000;0.001;100000;GREEDY;50;10;8402;5499
1000;0.001;100000;GREEDY;100;1;8401;10664
1000;0.001;100000;GREEDY;100;2;8332;10811
1000;0.001;100000;GREEDY;100;3;8335;10584
1000;0.001;100000;GREEDY;100;4;8444;10721
1000;0.001;100000;GREEDY;100;5;8381;10651
1000;0.001;100000;GREEDY;100;6;8426;10814
1000;0.001;100000;GREEDY;100;7;8432;10795
1000;0.001;100000;GREEDY;100;8;8405;10656
1000;0.001;100000;GREEDY;100;9;8408;10878
1000;0.001;100000;GREEDY;100;10;8389;11103
1000;0.001;100000;GREEDY;150;1;8405;16163
1000;0.001;100000;GREEDY;150;2;8397;16120
1000;0.001;100000;GREEDY;150;3;8389;16009
1000;0.001;100000;GREEDY;150;4;8363;16344
1000;0.001;100000;GREEDY;150;5;8374;15965
1000;0.001;100000;GREEDY;150;6;8357;16078
1000;0.001;100000;GREEDY;150;7;8381;15958
1000;0.001;100000;GREEDY;150;8;8398;16112
1000;0.001;100000;GREEDY;150;9;8431;16097
1000;0.001;100000;GREEDY;150;10;8419;15963
1000;0.001;100000;GREEDY;200;1;8356;20718
1000;0.001;100000;GREEDY;200;2;8330;20803
1000;0.001;100000;GREEDY;200;3;8330;20843
1000;0.001;100000;GREEDY;200;4;8339;20832
1000;0.001;100000;GREEDY;200;5;8395;20912
1000;0.001;100000;GREEDY;200;6;8307;20738
1000;0.001;100000;GREEDY;200;7;8383;21125
1000;0.001;100000;GREEDY;200;8;8349;20940
1000;0.001;100000;GREEDY;200;9;8370;20803
1000;0.001;100000;GREEDY;200;10;8381;20897
1000;0.001;100000;REHEAT;1;1;8835;112
1000;0.001;100000;REHEAT;1;2;8808;113
1000;0.001;100000;REHEAT;1;3;8834;111
1000;0.001;100000;REHEAT;1;4;8871;110
1000;0.001;100000;REHEAT;1;5;8847;115
1000;0.001;100000;REHEAT;1;6;8651;117
1000;0.001;100000;REHEAT;1;7;8664;111
1000;0.001;100000;REHEAT;1;8;8634;114
1000;0.001;100000;REHEAT;1;9;8730;111
1000;0.001;100000;REHEAT;1;10;8808;115
1000;0.001;100000;BOTH;50;1;8399;5458
1000;0.001;100000;BOTH;50;2;8410;5526
1000;0.001;100000;BOTH;50;3;8392;5614
1000;0.001;100000;BOTH;50;4;8473;5483
1000;0.001;100000;BOTH;50;5;8483;5532
1000;0.001;100000;BOTH;50;6;8398;5429
1000;0.001;100000;BOTH;50;7;8377;5449
1000;0.001;100000;BOTH;50;8;8520;5570
1000;0.001;100000;BOTH;50;9;8378;5449
1000;0.001;100000;BOTH;50;10;8421;5483
1000;0.001;100000;BOTH;100;1;8442;10562
1000;0.001;100000;BOTH;100;2;8362;10777
1000;0.001;100000;BOTH;100;3;8362;10621
1000;0.001;100000;BOTH;100;4;8339;10562
1000;0.001;100000;BOTH;100;5;8501;10762
1000;0.001;100000;BOTH;100;6;8435;10500
1000;0.001;100000;BOTH;100;7;8419;10612
1000;0.001;100000;BOTH;100;8;8400;10739
1000;0.001;100000;BOTH;100;9;8359;10606
1000;0.001;100000;BOTH;100;10;8406;10627
1000;0.001;100000;BOTH;150;1;8333;16134
1000;0.001;100000;BOTH;150;2;8366;16020
1000;0.001;100000;BOTH;150;3;8269;16035
1000;0.001;100000;BOTH;150;4;8338;16257
1000;0.001;100000;BOTH;150;5;8343;16058
1000;0.001;100000;BOTH;150;6;8373;15980
1000;0.001;100000;BOTH;150;7;8352;15890
1000;0.001;100000;BOTH;150;8;8390;15969
1000;0.001;100000;BOTH;150;9;8389;16039
1000;0.001;100000;BOTH;150;10;8374;15978
1000;0.001;100000;BOTH;200;1;8296;20580
1000;0.001;100000;BOTH;200;2;8321;20834
1000;0.001;100000;BOTH;200;3;8348;20775
1000;0.001;100000;BOTH;200;4;8291;20819
1000;0.001;100000;BOTH;200;5;8385;20602
1000;0.001;100000;BOTH;200;6;8350;20776
1000;0.001;100000;BOTH;200;7;8339;20896
1000;0.001;100000;BOTH;200;8;8313;20717
1000;0.001;100000;BOTH;200;9;8387;20813
1000;0.001;100000;BOTH;200;10;8342;21059
1000;0.001;200000;NORMAL;1;1;8779;237
1000;0.001;200000;NORMAL;1;2;8762;223
1000;0.001;200000;NORMAL;1;3;8839;211
1000;0.001;200000;NORMAL;1;4;8712;219
1000;0.001;200000;NORMAL;1;5;8670;220
1000;0.001;200000;NORMAL;1;6;8719;219
1000;0.001;200000;NORMAL;1;7;8757;217
1000;0.001;200000;NORMAL;1;8;8673;213
1000;0.001;200000;NORMAL;1;9;8783;216
1000;0.001;200000;NORMAL;1;10;8705;225
1000;0.001;200000;GREEDY;50;1;8410;11062
1000;0.001;200000;GREEDY;50;2;8373;10978
1000;0.001;200000;GREEDY;50;3;8434;10944
1000;0.001;200000;GREEDY;50;4;8437;10920
1000;0.001;200000;GREEDY;50;5;8427;10988
1000;0.001;200000;GREEDY;50;6;8366;10985
1000;0.001;200000;GREEDY;50;7;8368;10982
1000;0.001;200000;GREEDY;50;8;8338;11090
1000;0.001;200000;GREEDY;50;9;8471;10974
1000;0.001;200000;GREEDY;50;10;8441;10914
1000;0.001;200000;GREEDY;100;1;8394;21367
1000;0.001;200000;GREEDY;100;2;8329;21314
1000;0.001;200000;GREEDY;100;3;8337;21282
1000;0.001;200000;GREEDY;100;4;8434;21132
1000;0.001;200000;GREEDY;100;5;8309;21362
1000;0.001;200000;GREEDY;100;6;8401;21258
1000;0.001;200000;GREEDY;100;7;8408;21328
1000;0.001;200000;GREEDY;100;8;8386;21468
1000;0.001;200000;GREEDY;100;9;8429;21518
1000;0.001;200000;GREEDY;100;10;8358;21784
1000;0.001;200000;GREEDY;150;1;8419;31898
1000;0.001;200000;GREEDY;150;2;8463;32011
1000;0.001;200000;GREEDY;150;3;8337;32018
1000;0.001;200000;GREEDY;150;4;8351;31963
1000;0.001;200000;GREEDY;150;5;8332;31983
1000;0.001;200000;GREEDY;150;6;8290;31807
1000;0.001;200000;GREEDY;150;7;8303;31820
1000;0.001;200000;GREEDY;150;8;8400;31937
1000;0.001;200000;GREEDY;150;9;8354;31904
1000;0.001;200000;GREEDY;150;10;8351;31921
1000;0.001;200000;GREEDY;200;1;8349;41654
1000;0.001;200000;GREEDY;200;2;8371;41647
1000;0.001;200000;GREEDY;200;3;8291;42918
1000;0.001;200000;GREEDY;200;4;8295;41699
1000;0.001;200000;GREEDY;200;5;8324;41430
1000;0.001;200000;GREEDY;200;6;8353;42094
1000;0.001;200000;GREEDY;200;7;8285;41901
1000;0.001;200000;GREEDY;200;8;8292;41325
1000;0.001;200000;GREEDY;200;9;8340;41254
1000;0.001;200000;GREEDY;200;10;8346;41598
1000;0.001;200000;REHEAT;1;1;8749;222
1000;0.001;200000;REHEAT;1;2;8725;213
1000;0.001;200000;REHEAT;1;3;8785;219
1000;0.001;200000;REHEAT;1;4;8796;219
1000;0.001;200000;REHEAT;1;5;8711;219
1000;0.001;200000;REHEAT;1;6;8659;218
1000;0.001;200000;REHEAT;1;7;8734;211
1000;0.001;200000;REHEAT;1;8;8728;220
1000;0.001;200000;REHEAT;1;9;8799;219
1000;0.001;200000;REHEAT;1;10;8649;229
1000;0.001;200000;BOTH;50;1;8422;11098
1000;0.001;200000;BOTH;50;2;8466;10988
1000;0.001;200000;BOTH;50;3;8433;11022
1000;0.001;200000;BOTH;50;4;8437;11053
1000;0.001;200000;BOTH;50;5;8445;10934
1000;0.001;200000;BOTH;50;6;8481;10913
1000;0.001;200000;BOTH;50;7;8417;11140
1000;0.001;200000;BOTH;50;8;8460;10901
1000;0.001;200000;BOTH;50;9;8376;11022
1000;0.001;200000;BOTH;50;10;8512;11135
1000;0.001;200000;BOTH;100;1;8385;23010
1000;0.001;200000;BOTH;100;2;8343;21294
1000;0.001;200000;BOTH;100;3;8417;21305
1000;0.001;200000;BOTH;100;4;8302;21272
1000;0.001;200000;BOTH;100;5;8342;21118
1000;0.001;200000;BOTH;100;6;8435;21335
1000;0.001;200000;BOTH;100;7;8370;21352
1000;0.001;200000;BOTH;100;8;8397;21484
1000;0.001;200000;BOTH;100;9;8380;21158
1000;0.001;200000;BOTH;100;10;8401;21443
1000;0.001;200000;BOTH;150;1;8344;32023
1000;0.001;200000;BOTH;150;2;8345;32076
1000;0.001;200000;BOTH;150;3;8311;32450
1000;0.001;200000;BOTH;150;4;8327;32184
1000;0.001;200000;BOTH;150;5;8355;32180
1000;0.001;200000;BOTH;150;6;8335;32030
1000;0.001;200000;BOTH;150;7;8345;32211
1000;0.001;200000;BOTH;150;8;8304;31974
1000;0.001;200000;BOTH;150;9;8331;32163
1000;0.001;200000;BOTH;150;10;8329;32146
1000;0.001;200000;BOTH;200;1;8362;41897
1000;0.001;200000;BOTH;200;2;8354;41715
1000;0.001;200000;BOTH;200;3;8270;42625
1000;0.001;200000;BOTH;200;4;8331;41589
1000;0.001;200000;BOTH;200;5;8298;41817
1000;0.001;200000;BOTH;200;6;8312;41813
1000;0.001;200000;BOTH;200;7;8359;41745
1000;0.001;200000;BOTH;200;8;8332;41584
1000;0.001;200000;BOTH;200;9;8360;41854
1000;0.001;200000;BOTH;200;10;8323;41796
1000;0.001;400000;NORMAL;1;1;8702;428
1000;0.001;400000;NORMAL;1;2;8618;434
1000;0.001;400000;NORMAL;1;3;8650;433
1000;0.001;400000;NORMAL;1;4;8578;442
1000;0.001;400000;NORMAL;1;5;8679;435
1000;0.001;400000;NORMAL;1;6;8617;438
1000;0.001;400000;NORMAL;1;7;8641;448
1000;0.001;400000;NORMAL;1;8;8729;444
1000;0.001;400000;NORMAL;1;9;8656;435
1000;0.001;400000;NORMAL;1;10;8725;435
1000;0.001;400000;GREEDY;50;1;8381;22150
1000;0.001;400000;GREEDY;50;2;8325;21940
1000;0.001;400000;GREEDY;50;3;8401;22191
1000;0.001;400000;GREEDY;50;4;8362;22047
1000;0.001;400000;GREEDY;50;5;8313;22128
1000;0.001;400000;GREEDY;50;6;8451;21981
1000;0.001;400000;GREEDY;50;7;8367;22125
1000;0.001;400000;GREEDY;50;8;8411;22109
1000;0.001;400000;GREEDY;50;9;8402;21943
1000;0.001;400000;GREEDY;50;10;8369;22253
1000;0.001;400000;GREEDY;100;1;8430;42601
1000;0.001;400000;GREEDY;100;2;8366;42543
1000;0.001;400000;GREEDY;100;3;8371;42602
1000;0.001;400000;GREEDY;100;4;8403;42651
1000;0.001;400000;GREEDY;100;5;8353;42769
1000;0.001;400000;GREEDY;100;6;8333;42716
1000;0.001;400000;GREEDY;100;7;8410;42733
1000;0.001;400000;GREEDY;100;8;8324;42952
1000;0.001;400000;GREEDY;100;9;8368;43246
1000;0.001;400000;GREEDY;100;10;8345;42689
1000;0.001;400000;GREEDY;150;1;8340;64300
1000;0.001;400000;GREEDY;150;2;8340;64308
1000;0.001;400000;GREEDY;150;3;8332;64294
1000;0.001;400000;GREEDY;150;4;8298;64241
1000;0.001;400000;GREEDY;150;5;8366;64094
1000;0.001;400000;GREEDY;150;6;8301;64036
1000;0.001;400000;GREEDY;150;7;8316;64370
1000;0.001;400000;GREEDY;150;8;8299;64390
1000;0.001;400000;GREEDY;150;9;8329;64463
1000;0.001;400000;GREEDY;150;10;8323;64051
1000;0.001;400000;GREEDY;200;1;8255;83995
1000;0.001;400000;GREEDY;200;2;8253;83464
1000;0.001;400000;GREEDY;200;3;8312;83966
1000;0.001;400000;GREEDY;200;4;8311;83526
1000;0.001;400000;GREEDY;200;5;8309;83421
1000;0.001;400000;GREEDY;200;6;8335;84194
1000;0.001;400000;GREEDY;200;7;8310;83394
1000;0.001;400000;GREEDY;200;8;8291;83454
1000;0.001;400000;GREEDY;200;9;8320;83571
1000;0.001;400000;GREEDY;200;10;8364;83327
1000;0.001;400000;REHEAT;1;1;8792;447
1000;0.001;400000;REHEAT;1;2;8664;437
1000;0.001;400000;REHEAT;1;3;8630;436
1000;0.001;400000;REHEAT;1;4;8627;437
1000;0.001;400000;REHEAT;1;5;8644;425
1000;0.001;400000;REHEAT;1;6;8722;436
1000;0.001;400000;REHEAT;1;7;8712;435
1000;0.001;400000;REHEAT;1;8;8654;427
1000;0.001;400000;REHEAT;1;9;8777;430
1000;0.001;400000;REHEAT;1;10;8681;426
1000;0.001;400000;BOTH;50;1;8358;22347
1000;0.001;400000;BOTH;50;2;8373;21958
1000;0.001;400000;BOTH;50;3;8479;22277
1000;0.001;400000;BOTH;50;4;8421;22331
1000;0.001;400000;BOTH;50;5;8395;22118
1000;0.001;400000;BOTH;50;6;8379;22049
1000;0.001;400000;BOTH;50;7;8295;22066
1000;0.001;400000;BOTH;50;8;8418;22338
1000;0.001;400000;BOTH;50;9;8405;22088
1000;0.001;400000;BOTH;50;10;8335;22320
1000;0.001;400000;BOTH;100;1;8353;43301
1000;0.001;400000;BOTH;100;2;8375;42745
1000;0.001;400000;BOTH;100;3;8345;42764
1000;0.001;400000;BOTH;100;4;8338;43496
1000;0.001;400000;BOTH;100;5;8351;43118
1000;0.001;400000;BOTH;100;6;8320;42893
1000;0.001;400000;BOTH;100;7;8306;42911
1000;0.001;400000;BOTH;100;8;8318;43228
1000;0.001;400000;BOTH;100;9;8393;42866
1000;0.001;400000;BOTH;100;10;8366;42651
1000;0.001;400000;BOTH;150;1;8308;64333
1000;0.001;400000;BOTH;150;2;8337;64212
1000;0.001;400000;BOTH;150;3;8357;64768
1000;0.001;400000;BOTH;150;4;8279;64491
1000;0.001;400000;BOTH;150;5;8339;64310
1000;0.001;400000;BOTH;150;6;8358;64553
1000;0.001;400000;BOTH;150;7;8283;63990
1000;0.001;400000;BOTH;150;8;8311;64586
1000;0.001;400000;BOTH;150;9;8315;64111
1000;0.001;400000;BOTH;150;10;8367;64325
1000;0.001;400000;BOTH;200;1;8356;83644
1000;0.001;400000;BOTH;200;2;8304;83974
1000;0.001;400000;BOTH;200;3;8306;83322
1000;0.001;400000;BOTH;200;4;8315;83569
1000;0.001;400000;BOTH;200;5;8293;83478
1000;0.001;400000;BOTH;200;6;8317;83409
1000;0.001;400000;BOTH;200;7;8312;84200
1000;0.001;400000;BOTH;200;8;8317;83683
1000;0.001;400000;BOTH;200;9;8297;84243
1000;0.001;400000;BOTH;200;10;8332;84337
10000;0.001;20000;NORMAL;1;1;9105;29
10000;0.001;20000;NORMAL;1;2;9067;26
10000;0.001;20000;NORMAL;1;3;9050;29
10000;0.001;20000;NORMAL;1;4;9082;25
10000;0.001;20000;NORMAL;1;5;9077;28
10000;0.001;20000;NORMAL;1;6;9077;29
10000;0.001;20000;NORMAL;1;7;9026;27
10000;0.001;20000;NORMAL;1;8;9146;28
10000;0.001;20000;NORMAL;1;9;9057;27
10000;0.001;20000;NORMAL;1;10;9155;26
10000;0.001;20000;GREEDY;50;1;8500;1109
10000;0.001;20000;GREEDY;50;2;8544;1108
10000;0.001;20000;GREEDY;50;3;8595;1113
10000;0.001;20000;GREEDY;50;4;8584;1109
10000;0.001;20000;GREEDY;50;5;8574;1097
10000;0.001;20000;GREEDY;50;6;8520;1110
10000;0.001;20000;GREEDY;50;7;8489;1126
10000;0.001;20000;GREEDY;50;8;8614;1105
10000;0.001;20000;GREEDY;50;9;8474;1120
10000;0.001;20000;GREEDY;50;10;8621;1130
10000;0.001;20000;GREEDY;100;1;8507;2133
10000;0.001;20000;GREEDY;100;2;8370;2236
10000;0.001;20000;GREEDY;100;3;8512;2130
10000;0.001;20000;GREEDY;100;4;8414;2120
10000;0.001;20000;GREEDY;100;5;8482;2126
10000;0.001;20000;GREEDY;100;6;8556;2169
10000;0.001;20000;GREEDY;100;7;8557;2145
10000;0.001;20000;GREEDY;100;8;8418;2141
10000;0.001;20000;GREEDY;100;9;8438;2137
10000;0.001;20000;GREEDY;100;10;8456;2133
10000;0.001;20000;GREEDY;150;1;8445;3219
10000;0.001;20000;GREEDY;150;2;8414;3199
10000;0.001;20000;GREEDY;150;3;8452;3194
10000;0.001;20000;GREEDY;150;4;8445;3337
10000;0.001;20000;GREEDY;150;5;8444;3208
10000;0.001;20000;GREEDY;150;6;8447;3192
10000;0.001;20000;GREEDY;150;7;8463;3182
10000;0.001;20000;GREEDY;150;8;8417;3274
10000;0.001;20000;GREEDY;150;9;8442;3185
10000;0.001;20000;GREEDY;150;10;8371;3207
10000;0.001;20000;GREEDY;200;1;8410;4159
10000;0.001;20000;GREEDY;200;2;8415;4140
10000;0.001;20000;GREEDY;200;3;8340;4241
10000;0.001;20000;GREEDY;200;4;8489;4278
10000;0.001;20000;GREEDY;200;5;8432;4189
10000;0.001;20000;GREEDY;200;6;8383;4219
10000;0.001;20000;GREEDY;200;7;8404;4163
10000;0.001;20000;GREEDY;200;8;8410;4129
10000;0.001;20000;GREEDY;200;9;8435;4166
10000;0.001;20000;GREEDY;200;10;8436;4297
10000;0.001;20000;REHEAT;1;1;9130;28
10000;0.001;20000;REHEAT;1;2;8890;28
10000;0.001;20000;REHEAT;1;3;9025;30
10000;0.001;20000;REHEAT;1;4;9079;28
10000;0.001;20000;REHEAT;1;5;9251;27
10000;0.001;20000;REHEAT;1;6;8975;26
10000;0.001;20000;REHEAT;1;7;9150;27
10000;0.001;20000;REHEAT;1;8;8898;28
10000;0.001;20000;REHEAT;1;9;9037;27
10000;0.001;20000;REHEAT;1;10;9129;27
10000;0.001;20000;BOTH;50;1;8604;1098
10000;0.001;20000;BOTH;50;2;8529;1118
10000;0.001;20000;BOTH;50;3;8564;1087
10000;0.001;20000;BOTH;50;4;8630;1101
10000;0.001;20000;BOTH;50;5;8686;1102
10000;0.001;20000;BOTH;50;6;8484;1123
10000;0.001;20000;BOTH;50;7;8547;1097
10000;0.001;20000;BOTH;50;8;8542;1123
10000;0.001;20000;BOTH;50;9;8611;1099
10000;0.001;20000;BOTH;50;10;8593;1114
10000;0.001;20000;BOTH;100;1;8525;2122
10000;0.001;20000;BOTH;100;2;8536;2126
10000;0.001;20000;BOTH;100;3;8402;2123
10000;0.001;20000;BOTH;100;4;8403;2142
10000;0.001;20000;BOTH;100;5;8483;2155
10000;0.001;20000;BOTH;100;6;8542;2125
10000;0.001;20000;BOTH;100;7;8543;2114
10000;0.001;20000;BOTH;100;8;8445;2211
10000;0.001;20000;BOTH;100;9;8504;2131
10000;0.001;20000;BOTH;100;10;8488;2103
10000;0.001;20000;BOTH;150;1;8456;3200
10000;0.001;20000;BOTH;150;2;8332;3279
10000;0.001;20000;BOTH;150;3;8372;3181
10000;0.001;20000;BOTH;150;4;8418;3203
10000;0.001;20000;BOTH;150;5;8382;3297
10000;0.001;20000;BOTH;150;6;8436;3170
10000;0.001;20000;BOTH;150;7;8410;3172
10000;0.001;20000;BOTH;150;8;8380;3407
10000;0.001;20000;BOTH;150;9;8448;3374
10000;0.001;20000;BOTH;150;10;8397;3209
10000;0.001;20000;BOTH;200;1;8443;4199
10000;0.001;20000;BOTH;200;2;8438;4147
10000;0.001;20000;BOTH;200;3;8377;4134
10000;0.001;20000;BOTH;200;4;8418;4170
10000;0.001;20000;BOTH;200;5;8434;4138
10000;0.001;20000;BOTH;200;6;8414;4276
10000;0.001;20000;BOTH;200;7;8450;4128
10000;0.001;20000;BOTH;200;8;8362;4169
10000;0.001;20000;BOTH;200;9;8410;4247
10000;0.001;20000;BOTH;200;10;8413;4193
10000;0.001;100000;NORMAL;1;1;8785;115
10000;0.001;100000;NORMAL;1;2;8834;110
10000;0.001;100000;NORMAL;1;3;8966;112
10000;0.001;100000;NORMAL;1;4;8965;118
10000;0.001;100000;NORMAL;1;5;8919;116
10000;0.001;100000;NORMAL;1;6;8837;117
10000;0.001;100000;NORMAL;1;7;8853;110
10000;0.001;100000;NORMAL;1;8;8752;111
10000;0.001;100000;NORMAL;1;9;8790;115
10000;0.001;100000;NORMAL;1;10;8711;108
10000;0.001;100000;GREEDY;50;1;8515;5525
10000;0.001;100000;GREEDY;50;2;8476;5611
10000;0.001;100000;GREEDY;50;3;8510;5501
10000;0.001;100000;GREEDY;50;4;8458;5513
10000;0.001;100000;GREEDY;50;5;8480;5466
10000;0.001;100000;GREEDY;50;6;8422;5491
10000;0.001;100000;GREEDY;50;7;8497;5574
10000;0.001;100000;GREEDY;50;8;8466;5649
10000;0.001;100000;GREEDY;50;9;8428;5504
10000;0.001;100000;GREEDY;50;10;8407;5511
10000;0.001;100000;GREEDY;100;1;8394;10683
10000;0.001;100000;GREEDY;100;2;8439;10658
10000;0.001;100000;GREEDY;100;3;8423;10594
10000;0.001;100000;GREEDY;100;4;8375;10567
10000;0.001;100000;GREEDY;100;5;8377;10779
10000;0.001;100000;GREEDY;100;6;8455;10602
10000;0.001;100000;GREEDY;100;7;8444;10821
10000;0.001;100000;GREEDY;100;8;8402;10640
10000;0.001;100000;GREEDY;100;9;8400;10698
10000;0.001;100000;GREEDY;100;10;8400;10700
10000;0.001;100000;GREEDY;150;1;8388;15975
10000;0.001;100000;GREEDY;150;2;8353;16128
10000;0.001;100000;GREEDY;150;3;8388;16039
10000;0.001;100000;GREEDY;150;4;8326;16218
10000;0.001;100000;GREEDY;150;5;8301;16103
10000;0.001;100000;GREEDY;150;6;8377;16102
10000;0.001;100000;GREEDY;150;7;8415;16308
10000;0.001;100000;GREEDY;150;8;8419;16050
10000;0.001;100000;GREEDY;150;9;8454;15970
10000;0.001;100000;GREEDY;150;10;8308;16032
10000;0.001;100000;GREEDY;200;1;8400;20892
10000;0.001;100000;GREEDY;200;2;8323;20736
10000;0.001;100000;GREEDY;200;3;8373;20815
10000;0.001;100000;GREEDY;200;4;8383;20845
10000;0.001;100000;GREEDY;200;5;8392;20799
10000;0.001;100000;GREEDY;200;6;8366;20847
