InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Mean_Cmax;Mean_Duration_ms
1000.0;0.001;4500;BOTH;15;2241.3;58.5
1000.0;0.001;4500;BOTH;30;2220.4;104.2
1000.0;0.001;4500;BOTH;45;2203.4;167.4
1000.0;0.001;4500;BOTH;60;2197.2;206.2
1000.0;0.001;4500;GREEDY;15;2243.1;63.3
1000.0;0.001;4500;GREEDY;30;2205.8;119.4
1000.0;0.001;4500;GREEDY;45;2221.5;166.8
1000.0;0.001;4500;GREEDY;60;2197.8;245.3
1000.0;0.001;4500;NORMAL;1;2339.5;3.4
1000.0;0.001;4500;REHEAT;1;2325.2;3.7
1000.0;0.001;22500;BOTH;15;2195.4;301.6
1000.0;0.001;22500;BOTH;30;2186.8;536.7
1000.0;0.001;22500;BOTH;45;2177.1;844.2
1000.0;0.001;22500;BOTH;60;2163.8;1057.9
1000.0;0.001;22500;GREEDY;15;2229.5;294.0
1000.0;0.001;22500;GREEDY;30;2188.6;533.5
1000.0;0.001;22500;GREEDY;45;2185.7;862.0
1000.0;0.001;22500;GREEDY;60;2171.2;1086.3
1000.0;0.001;22500;NORMAL;1;2292.9;17.3
1000.0;0.001;22500;REHEAT;1;2296.9;17.6
1000.0;0.001;45000;BOTH;15;2193.4;580.3
1000.0;0.001;45000;BOTH;30;2179.2;1068.4
1000.0;0.001;45000;BOTH;45;2165.5;1701.4
1000.0;0.001;45000;BOTH;60;2170.4;2094.2
1000.0;0.001;45000;GREEDY;15;2208.4;577.0
1000.0;0.001;45000;GREEDY;30;2187.6;1075.9
1000.0;0.001;45000;GREEDY;45;2178.1;1707.3
1000.0;0.001;45000;GREEDY;60;2168.9;2360.8
1000.0;0.001;45000;NORMAL;1;2276.1;35.1
1000.0;0.001;45000;REHEAT;1;2263.3;38.9
1000.0;0.001;90000;BOTH;15;2184.5;1152.5
1000.0;0.001;90000;BOTH;30;2173.3;2142.4
1000.0;0.001;90000;BOTH;45;2167.1;3370.0
1000.0;0.001;90000;BOTH;60;2161.4;4230.6
1000.0;0.001;90000;GREEDY;15;2194.6;1184.0
1000.0;0.001;90000;GREEDY;30;2174.9;2137.3
1000.0;0.001;90000;GREEDY;45;2169.0;3400.1
1000.0;0.001;90000;GREEDY;60;2164.0;4260.7
1000.0;0.001;90000;NORMAL;1;2272.5;68.4
1000.0;0.001;90000;REHEAT;1;2251.5;69.5
10000.0;0.001;4500;BOTH;15;2251.1;58.2
10000.0;0.001;4500;BOTH;30;2210.0;105.3
10000.0;0.001;4500;BOTH;45;2196.9;167.3
10000.0;0.001;4500;BOTH;60;2191.3;212.3
10000.0;0.001;4500;GREEDY;15;2248.7;56.5
10000.0;0.001;4500;GREEDY;30;2227.0;105.9
