InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Mean_Cmax;Mean_Duration_ms
10000.0;0.001;45000;BOTH;7;1314.0;277.7
10000.0;0.001;45000;BOTH;15;1314.0;524.3
10000.0;0.001;45000;BOTH;22;1314.0;749.5
10000.0;0.001;45000;BOTH;30;1314.0;980.2
10000.0;0.001;45000;GREEDY;7;1315.9;299.2
10000.0;0.001;45000;GREEDY;15;1314.0;519.6
10000.0;0.001;45000;GREEDY;22;1314.0;754.0
10000.0;0.001;45000;GREEDY;30;1314.0;958.3
10000.0;0.001;45000;NORMAL;1;1342.6;31.0
10000.0;0.001;45000;REHEAT;1;1346.6;32.2
100000.0;0.001;2250;BOTH;7;1336.7;13.6
100000.0;0.001;2250;BOTH;15;1317.7;26.1
100000.0;0.001;2250;BOTH;22;1323.7;36.3
100000.0;0.001;2250;BOTH;30;1318.1;47.9
100000.0;0.001;2250;GREEDY;7;1343.2;14.0
100000.0;0.001;2250;GREEDY;15;1324.5;24.7
100000.0;0.001;2250;GREEDY;22;1322.6;36.9
100000.0;0.001;2250;GREEDY;30;1318.6;48.4
100000.0;0.001;2250;NORMAL;1;1410.1;1.5
100000.0;0.001;2250;REHEAT;1;1455.6;1.1
100000.0;0.001;11250;BOTH;7;1324.1;84.2
100000.0;0.001;11250;BOTH;15;1314.0;132.6
100000.0;0.001;11250;BOTH;22;1314.0;186.3
100000.0;0.001;11250;BOTH;30;1314.0;237.1
100000.0;0.001;11250;GREEDY;7;1322.8;68.9
100000.0;0.001;11250;GREEDY;15;1314.2;134.3
100000.0;0.001;11250;GREEDY;22;1314.0;192.5
100000.0;0.001;11250;GREEDY;30;1314.0;303.2
100000.0;0.001;11250;NORMAL;1;1365.1;7.4
100000.0;0.001;11250;REHEAT;1;1401.8;10.1
100000.0;0.001;22500;BOTH;7;1321.1;140.9
100000.0;0.001;22500;BOTH;15;1314.0;259.2
100000.0;0.001;22500;BOTH;22;1314.0;373.3
100000.0;0.001;22500;BOTH;30;1314.0;482.6
100000.0;0.001;22500;GREEDY;7;1315.0;139.8
100000.0;0.001;22500;GREEDY;15;1314.0;263.2
100000.0;0.001;22500;GREEDY;22;1314.0;391.3
100000.0;0.001;22500;GREEDY;30;1314.0;480.6
100000.0;0.001;22500;NORMAL;1;1354.6;15.1
100000.0;0.001;22500;REHEAT;1;1349.2;15.5
100000.0;0.001;45000;BOTH;7;1314.4;282.2
100000.0;0.001;45000;BOTH;15;1314.0;518.0
100000.0;0.001;45000;BOTH;22;1314.0;753.6
100000.0;0.001;45000;BOTH;30;1314.0;958.4
100000.0;0.001;45000;GREEDY;7;1314.2;282.0
100000.0;0.001;45000;GREEDY;15;1314.0;515.1
100000.0;0.001;45000;GREEDY;22;1314.0;756.3
100000.0;0.001;45000;GREEDY;30;1314.0;955.4
100000.0;0.001;45000;NORMAL;1;1353.7;32.3
100000.0;0.001;45000;REHEAT;1;1349.0;31.1
1000000.0;0.001;2250;BOTH;7;1358.9;14.5
1000000.0;0.001;2250;BOTH;15;1315.0;27.4
1000000.0;0.001;2250;BOTH;22;1314.0;37.2
1000000.0;0.001;2250;BOTH;30;1315.5;47.6
1000000.0;0.001;2250;GREEDY;7;1343.8;13.9
1000000.0;0.001;2250;GREEDY;15;1319.8;25.3
1000000.0;0.001;2250;GREEDY;22;1315.9;36.6
1000000.0;0.001;2250;GREEDY;30;1321.9;48.2
1000000.0;0.001;2250;NORMAL;1;1400.2;1.0
1000000.0;0.001;2250;REHEAT;1;1430.9;1.0
1000000.0;0.001;11250;BOTH;7;1323.2;70.1
1000000.0;0.001;11250;BOTH;15;1314.0;128.5
1000000.0;0.001;11250;BOTH;22;1314.0;185.7
1000000.0;0.001;11250;BOTH;30;1314.0;239.2
1000000.0;0.001;11250;GREEDY;7;1327.5;69.5
1000000.0;0.001;11250;GREEDY;15;1314.0;129.9
1000000.0;0.001;11250;GREEDY;22;1314.0;184.1
1000000.0;0.001;11250;GREEDY;30;1314.0;239.0
1000000.0;0.001;11250;NORMAL;1;1374.7;7.3
1000000.0;0.001;11250;REHEAT;1;1429.5;7.8
1000000.0;0.001;22500;BOTH;7;1317.7;140.1
1000000.0;0.001;22500;BOTH;15;1314.0;262.8
1000000.0;0.001;22500;BOTH;22;1314.0;372.6
1000000.0;0.001;22500;BOTH;30;1314.0;482.8
1000000.0;0.001;22500;GREEDY;7;1319.8;137.6
1000000.0;0.001;22500;GREEDY;15;1314.0;277.5
1000000.0;0.001;22500;GREEDY;22;1314.0;371.0
1000000.0;0.001;22500;GREEDY;30;1314.0;476.1
1000000.0;0.001;22500;NORMAL;1;1354.9;15.6
1000000.0;0.001;22500;REHEAT;1;1411.5;15.7
1000000.0;0.001;45000;BOTH;7;1320.6;279.9
1000000.0;0.001;45000;BOTH;15;1314.0;518.2
1000000.0;0.001;45000;BOTH;22;1314.0;762.0
1000000.0;0.001;45000;BOTH;30;1314.0;961.5
1000000.0;0.001;45000;GREEDY;7;1317.6;278.9
1000000.0;0.001;45000;GREEDY;15;1314.0;522.8
1000000.0;0.001;45000;GREEDY;22;1314.0;744.5
1000000.0;0.001;45000;GREEDY;30;1314.0;970.0
1000000.0;0.001;45000;NORMAL;1;1343.3;31.3
1000000.0;0.001;45000;REHEAT;1;1351.4;31.5
