InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Mean_Cmax;Mean_Duration_ms
10000.0;0.001;15000;BOTH;20;1576.6;240.1
10000.0;0.001;15000;BOTH;30;1571.0;338.8
10000.0;0.001;15000;BOTH;40;1570.8;450.8
10000.0;0.001;15000;GREEDY;10;1604.7;129.6
10000.0;0.001;15000;GREEDY;20;1582.8;238.1
10000.0;0.001;15000;GREEDY;30;1577.9;330.7
10000.0;0.001;15000;GREEDY;40;1573.1;448.0
10000.0;0.001;15000;NORMAL;1;1643.9;10.5
10000.0;0.001;15000;REHEAT;1;1665.9;11.0
10000.0;0.001;30000;BOTH;10;1591.9;265.2
10000.0;0.001;30000;BOTH;20;1572.8;482.1
10000.0;0.001;30000;BOTH;30;1571.0;661.0
10000.0;0.001;30000;BOTH;40;1568.4;895.1
10000.0;0.001;30000;GREEDY;10;1599.2;263.7
10000.0;0.001;30000;GREEDY;20;1573.6;473.5
10000.0;0.001;30000;GREEDY;30;1571.7;665.7
10000.0;0.001;30000;GREEDY;40;1570.2;908.1
10000.0;0.001;30000;NORMAL;1;1632.1;20.8
10000.0;0.001;30000;REHEAT;1;1630.1;22.2
10000.0;0.001;60000;BOTH;10;1578.7;526.7
10000.0;0.001;60000;BOTH;20;1574.4;950.1
10000.0;0.001;60000;BOTH;30;1567.0;1355.4
10000.0;0.001;60000;BOTH;40;1567.2;1792.3
10000.0;0.001;60000;GREEDY;10;1583.7;521.1
10000.0;0.001;60000;GREEDY;20;1575.6;957.8
10000.0;0.001;60000;GREEDY;30;1568.2;1328.6
10000.0;0.001;60000;GREEDY;40;1568.6;1804.3
10000.0;0.001;60000;NORMAL;1;1625.6;44.4
10000.0;0.001;60000;REHEAT;1;1629.3;43.5
100000.0;0.001;3000;BOTH;10;1621.2;29.8
100000.0;0.001;3000;BOTH;20;1588.9;56.4
100000.0;0.001;3000;BOTH;30;1575.8;66.8
100000.0;0.001;3000;BOTH;40;1578.1;90.3
100000.0;0.001;3000;GREEDY;10;1612.1;26.1
100000.0;0.001;3000;GREEDY;20;1594.8;47.6
100000.0;0.001;3000;GREEDY;30;1581.1;67.0
100000.0;0.001;3000;GREEDY;40;1570.3;92.3
100000.0;0.001;3000;NORMAL;1;1700.4;2.0
100000.0;0.001;3000;REHEAT;1;1872.2;2.1
100000.0;0.001;15000;BOTH;10;1596.1;132.9
100000.0;0.001;15000;BOTH;20;1580.6;238.4
100000.0;0.001;15000;BOTH;30;1571.9;329.2
100000.0;0.001;15000;BOTH;40;1570.1;445.6
100000.0;0.001;15000;GREEDY;10;1600.3;135.1
100000.0;0.001;15000;GREEDY;20;1583.1;236.3
100000.0;0.001;15000;GREEDY;30;1575.5;338.3
100000.0;0.001;15000;GREEDY;40;1571.7;455.4
100000.0;0.001;15000;NORMAL;1;1665.5;11.3
100000.0;0.001;15000;REHEAT;1;1804.3;11.4
100000.0;0.001;30000;BOTH;10;1592.4;262.2
100000.0;0.001;30000;BOTH;20;1574.1;480.1
100000.0;0.001;30000;BOTH;30;1569.0;678.6
100000.0;0.001;30000;BOTH;40;1568.7;903.8
100000.0;0.001;30000;GREEDY;10;1583.4;260.9
100000.0;0.001;30000;GREEDY;20;1580.5;486.9
100000.0;0.001;30000;GREEDY;30;1575.5;659.9
100000.0;0.001;30000;GREEDY;40;1569.7;901.8
100000.0;0.001;30000;NORMAL;1;1643.9;21.5
100000.0;0.001;30000;REHEAT;1;1717.2;23.2
100000.0;0.001;60000;BOTH;10;1585.7;535.6
100000.0;0.001;60000;BOTH;20;1570.4;956.0
100000.0;0.001;60000;BOTH;30;1567.9;1327.6
100000.0;0.001;60000;BOTH;40;1567.2;1807.2
100000.0;0.001;60000;GREEDY;10;1586.7;529.5
100000.0;0.001;60000;GREEDY;20;1578.2;946.3
100000.0;0.001;60000;GREEDY;30;1571.2;1340.6
100000.0;0.001;60000;GREEDY;40;1568.8;1790.9
100000.0;0.001;60000;NORMAL;1;1628.3;43.4
100000.0;0.001;60000;REHEAT;1;1658.3;46.4
1000000.0;0.001;3000;BOTH;10;1630.3;29.0
1000000.0;0.001;3000;BOTH;20;1592.5;47.2
1000000.0;0.001;3000;BOTH;30;1579.0;67.2
1000000.0;0.001;3000;BOTH;40;1581.7;91.0
1000000.0;0.001;3000;GREEDY;10;1615.2;26.0
1000000.0;0.001;3000;GREEDY;20;1596.0;47.6
1000000.0;0.001;3000;GREEDY;30;1579.1;71.9
1000000.0;0.001;3000;GREEDY;40;1582.0;97.6
1000000.0;0.001;3000;NORMAL;1;1682.8;2.0
1000000.0;0.001;3000;REHEAT;1;1878.7;2.6
1000000.0;0.001;15000;BOTH;10;1598.8;135.4
1000000.0;0.001;15000;BOTH;20;1577.1;237.6
1000000.0;0.001;15000;BOTH;30;1570.6;330.5
1000000.0;0.001;15000;BOTH;40;1569.3;446.4
1000000.0;0.001;15000;GREEDY;10;1595.3;130.2
1000000.0;0.001;15000;GREEDY;20;1583.0;238.6
1000000.0;0.001;15000;GREEDY;30;1576.7;328.7
1000000.0;0.001;15000;GREEDY;40;1570.6;485.8
1000000.0;0.001;15000;NORMAL;1;1658.4;11.1
1000000.0;0.001;15000;REHEAT;1;1847.9;11.0
1000000.0;0.001;30000;BOTH;10;1594.6;264.9
1000000.0;0.001;30000;BOTH;20;1576.7;482.3
1000000.0;0.001;30000;BOTH;30;1567.9;664.4
1000000.0;0.001;30000;BOTH;40;1568.3;909.4
1000000.0;0.001;30000;GREEDY;10;1593.2;263.1
1000000.0;0.001;30000;GREEDY;20;1580.5;474.8
1000000.0;0.001;30000;GREEDY;30;1570.9;666.5
1000000.0;0.001;30000;GREEDY;40;1569.5;914.1
1000000.0;0.001;30000;NORMAL;1;1639.2;21.9
1000000.0;0.001;30000;REHEAT;1;1841.4;22.4
1000000.0;0.001;60000;BOTH;10;1588.0;525.5
1000000.0;0.001;60000;BOTH;20;1573.4;964.7
1000000.0;0.001;60000;BOTH;30;1567.7;1336.0
1000000.0;0.001;60000;BOTH;40;1567.0;1804.5
1000000.0;0.001;60000;GREEDY;10;1589.2;526.5
1000000.0;0.001;60000;GREEDY;20;1572.9;953.7
1000000.0;0.001;60000;GREEDY;30;1570.2;1365.3
1000000.0;0.001;60000;GREEDY;40;1567.6;1812.1
1000000.0;0.001;60000;NORMAL;1;1630.8;44.2
1000000.0;0.001;60000;REHEAT;1;1836.6;44.9
