InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Mean_Cmax;Mean_Duration_ms
100000.0;0.001;20000;REHEAT;1;2201.7;15.2
100000.0;0.001;40000;BOTH;10;2109.5;364.1
100000.0;0.001;40000;BOTH;20;2078.3;641.9
100000.0;0.001;40000;BOTH;30;2079.0;894.2
100000.0;0.001;40000;BOTH;40;2076.0;1213.5
100000.0;0.001;40000;GREEDY;10;2107.9;353.6
100000.0;0.001;40000;GREEDY;20;2093.7;649.6
100000.0;0.001;40000;GREEDY;30;2078.3;884.0
100000.0;0.001;40000;GREEDY;40;2078.2;1202.5
100000.0;0.001;40000;NORMAL;1;2166.7;28.1
100000.0;0.001;40000;REHEAT;1;2169.2;29.9
100000.0;0.001;80000;BOTH;10;2110.3;736.1
100000.0;0.001;80000;BOTH;20;2079.7;1278.7
100000.0;0.001;80000;BOTH;30;2076.0;1808.5
100000.0;0.001;80000;BOTH;40;2076.0;2418.5
100000.0;0.001;80000;GREEDY;10;2101.8;719.8
100000.0;0.001;80000;GREEDY;20;2085.6;1281.4
100000.0;0.001;80000;GREEDY;30;2076.0;1805.0
100000.0;0.001;80000;GREEDY;40;2076.0;2460.6
100000.0;0.001;80000;NORMAL;1;2134.4;57.3
100000.0;0.001;80000;REHEAT;1;2158.0;58.5
1000000.0;0.001;4000;BOTH;10;2136.4;34.3
1000000.0;0.001;4000;BOTH;20;2107.4;64.2
1000000.0;0.001;4000;BOTH;30;2108.7;87.7
1000000.0;0.001;4000;BOTH;40;2103.8;120.3
1000000.0;0.001;4000;GREEDY;10;2148.8;39.8
1000000.0;0.001;4000;GREEDY;20;2111.2;64.4
1000000.0;0.001;4000;GREEDY;30;2110.4;90.1
1000000.0;0.001;4000;GREEDY;40;2112.4;118.8
1000000.0;0.001;4000;NORMAL;1;2242.4;3.1
1000000.0;0.001;4000;REHEAT;1;2362.0;2.9
1000000.0;0.001;20000;BOTH;10;2127.2;178.9
1000000.0;0.001;20000;BOTH;20;2088.2;326.1
1000000.0;0.001;20000;BOTH;30;2078.6;463.5
1000000.0;0.001;20000;BOTH;40;2080.8;599.9
1000000.0;0.001;20000;GREEDY;10;2117.3;177.2
1000000.0;0.001;20000;GREEDY;20;2095.3;320.4
1000000.0;0.001;20000;GREEDY;30;2084.9;447.1
1000000.0;0.001;20000;GREEDY;40;2083.6;600.0
1000000.0;0.001;20000;NORMAL;1;2193.6;15.9
1000000.0;0.001;20000;REHEAT;1;2167.6;15.3
1000000.0;0.001;40000;BOTH;10;2110.1;348.6
1000000.0;0.001;40000;BOTH;20;2081.9;644.2
1000000.0;0.001;40000;BOTH;30;2077.8;890.2
1000000.0;0.001;40000;BOTH;40;2078.3;1241.5
1000000.0;0.001;40000;GREEDY;10;2115.1;357.7
1000000.0;0.001;40000;GREEDY;20;2091.0;640.0
1000000.0;0.001;40000;GREEDY;30;2078.3;895.0
1000000.0;0.001;40000;GREEDY;40;2081.2;1220.1
1000000.0;0.001;40000;NORMAL;1;2160.5;29.8
1000000.0;0.001;40000;REHEAT;1;2183.4;29.2
1000000.0;0.001;80000;BOTH;10;2106.3;710.2
1000000.0;0.001;80000;BOTH;20;2076.0;1291.8
1000000.0;0.001;80000;BOTH;30;2076.0;1783.1
1000000.0;0.001;80000;BOTH;40;2076.0;2442.4
1000000.0;0.001;80000;GREEDY;10;2101.6;714.0
1000000.0;0.001;80000;GREEDY;20;2080.5;1297.6
1000000.0;0.001;80000;GREEDY;30;2076.0;1787.6
1000000.0;0.001;80000;GREEDY;40;2077.8;2438.2
1000000.0;0.001;80000;NORMAL;1;2144.0;58.1
1000000.0;0.001;80000;REHEAT;1;2164.8;61.0
