InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Repetition;Cmax;Duration_ms
1000;0.001;10000;NORMAL;1;1;4773;13
1000;0.001;10000;NORMAL;1;2;4845;11
1000;0.001;10000;NORMAL;1;3;4961;9
1000;0.001;10000;NORMAL;1;4;4884;10
1000;0.001;10000;NORMAL;1;5;5005;10
1000;0.001;10000;NORMAL;1;6;4843;9
1000;0.001;10000;NORMAL;1;7;4912;10
1000;0.001;10000;NORMAL;1;8;4882;12
1000;0.001;10000;NORMAL;1;9;4829;11
1000;0.001;10000;NORMAL;1;10;4789;11
1000;0.001;10000;GREEDY;25;1;4691;243
1000;0.001;10000;GREEDY;25;2;4658;247
1000;0.001;10000;GREEDY;25;3;4653;244
1000;0.001;10000;GREEDY;25;4;4649;315
1000;0.001;10000;GREEDY;25;5;4642;252
1000;0.001;10000;GREEDY;25;6;4748;245
1000;0.001;10000;GREEDY;25;7;4729;250
1000;0.001;10000;GREEDY;25;8;4696;233
1000;0.001;10000;GREEDY;25;9;4696;229
1000;0.001;10000;GREEDY;25;10;4700;231
1000;0.001;10000;GREEDY;50;1;4634;442
1000;0.001;10000;GREEDY;50;2;4591;428
1000;0.001;10000;GREEDY;50;3;4709;436
1000;0.001;10000;GREEDY;50;4;4625;443
1000;0.001;10000;GREEDY;50;5;4657;438
1000;0.001;10000;GREEDY;50;6;4674;441
1000;0.001;10000;GREEDY;50;7;4637;440
1000;0.001;10000;GREEDY;50;8;4613;433
1000;0.001;10000;GREEDY;50;9;4653;441
1000;0.001;10000;GREEDY;50;10;4646;437
1000;0.001;10000;GREEDY;75;1;4625;666
1000;0.001;10000;GREEDY;75;2;4590;659
1000;0.001;10000;GREEDY;75;3;4616;672
1000;0.001;10000;GREEDY;75;4;4637;679
1000;0.001;10000;GREEDY;75;5;4652;644
1000;0.001;10000;GREEDY;75;6;4591;662
1000;0.001;10000;GREEDY;75;7;4626;656
1000;0.001;10000;GREEDY;75;8;4613;661
1000;0.001;10000;GREEDY;75;9;4643;658
1000;0.001;10000;GREEDY;75;10;4654;681
1000;0.001;10000;GREEDY;100;1;4613;849
1000;0.001;10000;GREEDY;100;2;4630;836
1000;0.001;10000;GREEDY;100;3;4613;908
1000;0.001;10000;GREEDY;100;4;4644;861
1000;0.001;10000;GREEDY;100;5;4620;840
1000;0.001;10000;GREEDY;100;6;4624;935
1000;0.001;10000;GREEDY;100;7;4590;910
1000;0.001;10000;GREEDY;100;8;4576;838
1000;0.001;10000;GREEDY;100;9;4618;861
1000;0.001;10000;GREEDY;100;10;4658;852
1000;0.001;10000;REHEAT;1;1;4909;10
1000;0.001;10000;REHEAT;1;2;4819;9
1000;0.001;10000;REHEAT;1;3;4783;9
1000;0.001;10000;REHEAT;1;4;4859;10
1000;0.001;10000;REHEAT;1;5;5012;9
1000;0.001;10000;REHEAT;1;6;4735;9
1000;0.001;10000;REHEAT;1;7;4877;9
1000;0.001;10000;REHEAT;1;8;4822;10
1000;0.001;10000;REHEAT;1;9;5059;9
1000;0.001;10000;REHEAT;1;10;4766;9
1000;0.001;10000;BOTH;25;1;4637;236
1000;0.001;10000;BOTH;25;2;4674;238
1000;0.001;10000;BOTH;25;3;4704;238
1000;0.001;10000;BOTH;25;4;4697;226
1000;0.001;10000;BOTH;25;5;4651;230
1000;0.001;10000;BOTH;25;6;4657;232
1000;0.001;10000;BOTH;25;7;4650;233
1000;0.001;10000;BOTH;25;8;4667;229
1000;0.001;10000;BOTH;25;9;4741;232
1000;0.001;10000;BOTH;25;10;4652;234
1000;0.001;10000;BOTH;50;1;4610;454
1000;0.001;10000;BOTH;50;2;4607;436
1000;0.001;10000;BOTH;50;3;4608;450
1000;0.001;10000;BOTH;50;4;4621;462
1000;0.001;10000;BOTH;50;5;4662;453
1000;0.001;10000;BOTH;50;6;4628;452
1000;0.001;10000;BOTH;50;7;4665;431
1000;0.001;10000;BOTH;50;8;4652;431
1000;0.001;10000;BOTH;50;9;4619;431
1000;0.001;10000;BOTH;50;10;4639;450
1000;0.001;10000;BOTH;75;1;4594;711
1000;0.001;10000;BOTH;75;2;4640;772
1000;0.001;10000;BOTH;75;3;4608;672
1000;0.001;10000;BOTH;75;4;4578;664
1000;0.001;10000;BOTH;75;5;4653;666
1000;0.001;10000;BOTH;75;6;4599;660
1000;0.001;10000;BOTH;75;7;4634;668
1000;0.001;10000;BOTH;75;8;4571;647
1000;0.001;10000;BOTH;75;9;4574;664
1000;0.001;10000;BOTH;75;10;4628;666
1000;0.001;10000;BOTH;100;1;4648;844
1000;0.001;10000;BOTH;100;2;4598;855
1000;0.001;10000;BOTH;100;3;4594;858
