InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Mean_Cmax;Mean_Duration_ms
1000000.0;0.001;7500;GREEDY;25;3335.1;177.5
1000000.0;0.001;7500;GREEDY;50;3311.4;339.2
1000000.0;0.001;7500;GREEDY;75;3289.7;493.2
1000000.0;0.001;7500;GREEDY;100;3276.1;639.7
1000000.0;0.001;7500;NORMAL;1;3518.8;7.5
1000000.0;0.001;7500;REHEAT;1;4411.0;8.1
1000000.0;0.001;37500;BOTH;25;3325.8;873.0
1000000.0;0.001;37500;BOTH;50;3284.3;1672.2
1000000.0;0.001;37500;BOTH;75;3268.2;2470.0
1000000.0;0.001;37500;BOTH;100;3244.3;3217.5
1000000.0;0.001;37500;GREEDY;25;3306.6;861.4
1000000.0;0.001;37500;GREEDY;50;3273.7;1686.9
1000000.0;0.001;37500;GREEDY;75;3263.3;2522.1
1000000.0;0.001;37500;GREEDY;100;3252.3;3318.8
1000000.0;0.001;37500;NORMAL;1;3451.6;32.6
1000000.0;0.001;37500;REHEAT;1;4021.5;33.8
1000000.0;0.001;75000;BOTH;25;3339.0;1760.4
1000000.0;0.001;75000;BOTH;50;3281.6;3356.7
1000000.0;0.001;75000;BOTH;75;3261.1;4982.1
1000000.0;0.001;75000;BOTH;100;3245.2;6469.1
1000000.0;0.001;75000;GREEDY;25;3294.1;1756.8
1000000.0;0.001;75000;GREEDY;50;3266.0;3336.7
1000000.0;0.001;75000;GREEDY;75;3243.9;5039.2
1000000.0;0.001;75000;GREEDY;100;3240.7;6529.5
1000000.0;0.001;75000;NORMAL;1;3424.7;66.4
1000000.0;0.001;75000;REHEAT;1;3969.0;66.8
1000000.0;0.001;150000;BOTH;25;3279.2;3535.8
1000000.0;0.001;150000;BOTH;50;3273.2;6720.9
1000000.0;0.001;150000;BOTH;75;3244.9;10057.7
1000000.0;0.001;150000;BOTH;100;3236.5;12947.9
1000000.0;0.001;150000;GREEDY;25;3276.4;3551.4
1000000.0;0.001;150000;GREEDY;50;3268.7;6723.2
1000000.0;0.001;150000;GREEDY;75;3241.9;10038.8
1000000.0;0.001;150000;GREEDY;100;3232.9;12920.9
1000000.0;0.001;150000;NORMAL;1;3388.3;129.1
1000000.0;0.001;150000;REHEAT;1;3991.7;131.9
