InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Repetition;Cmax;Duration_ms
1000;0.001;40000;BOTH;30;2;2172;866
1000;0.001;40000;BOTH;30;3;2169;880
1000;0.001;40000;BOTH;30;4;2163;887
1000;0.001;40000;BOTH;30;5;2164;942
1000;0.001;40000;BOTH;30;6;2171;891
1000;0.001;40000;BOTH;30;7;2169;896
1000;0.001;40000;BOTH;30;8;2169;881
1000;0.001;40000;BOTH;30;9;2172;885
1000;0.001;40000;BOTH;30;10;2163;882
1000;0.001;40000;BOTH;40;1;2163;1166
1000;0.001;40000;BOTH;40;2;2166;1244
1000;0.001;40000;BOTH;40;3;2163;1229
1000;0.001;40000;BOTH;40;4;2169;1195
1000;0.001;40000;BOTH;40;5;2177;1193
1000;0.001;40000;BOTH;40;6;2163;1223
1000;0.001;40000;BOTH;40;7;2166;1272
1000;0.001;40000;BOTH;40;8;2171;1188
1000;0.001;40000;BOTH;40;9;2163;1186
1000;0.001;40000;BOTH;40;10;2175;1210
1000;0.001;80000;NORMAL;1;1;2191;56
1000;0.001;80000;NORMAL;1;2;2206;58
1000;0.001;80000;NORMAL;1;3;2229;56
1000;0.001;80000;NORMAL;1;4;2232;61
1000;0.001;80000;NORMAL;1;5;2255;58
1000;0.001;80000;NORMAL;1;6;2201;59
1000;0.001;80000;NORMAL;1;7;2169;56
1000;0.001;80000;NORMAL;1;8;2238;58
1000;0.001;80000;NORMAL;1;9;2187;58
1000;0.001;80000;NORMAL;1;10;2207;59
1000;0.001;80000;GREEDY;10;1;2197;857
1000;0.001;80000;GREEDY;10;2;2182;805
1000;0.001;80000;GREEDY;10;3;2179;710
1000;0.001;80000;GREEDY;10;4;2177;708
1000;0.001;80000;GREEDY;10;5;2186;723
1000;0.001;80000;GREEDY;10;6;2192;713
1000;0.001;80000;GREEDY;10;7;2192;702
1000;0.001;80000;GREEDY;10;8;2178;701
1000;0.001;80000;GREEDY;10;9;2194;706
1000;0.001;80000;GREEDY;10;10;2182;700
1000;0.001;80000;GREEDY;20;1;2177;1307
1000;0.001;80000;GREEDY;20;2;2177;1266
1000;0.001;80000;GREEDY;20;3;2174;1259
1000;0.001;80000;GREEDY;20;4;2172;1271
1000;0.001;80000;GREEDY;20;5;2177;1263
1000;0.001;80000;GREEDY;20;6;2184;1278
1000;0.001;80000;GREEDY;20;7;2183;1266
1000;0.001;80000;GREEDY;20;8;2172;1257
1000;0.001;80000;GREEDY;20;9;2163;1499
1000;0.001;80000;GREEDY;20;10;2177;1270
1000;0.001;80000;GREEDY;30;1;2164;1827
1000;0.001;80000;GREEDY;30;2;2163;2018
1000;0.001;80000;GREEDY;30;3;2163;1849
1000;0.001;80000;GREEDY;30;4;2164;1762
1000;0.001;80000;GREEDY;30;5;2174;1760
1000;0.001;80000;GREEDY;30;6;2171;1952
1000;0.001;80000;GREEDY;30;7;2173;1798
1000;0.001;80000;GREEDY;30;8;2177;1834
1000;0.001;80000;GREEDY;30;9;2166;1782
1000;0.001;80000;GREEDY;30;10;2174;1759
1000;0.001;80000;GREEDY;40;1;2169;2431
1000;0.001;80000;GREEDY;40;2;2171;2615
1000;0.001;80000;GREEDY;40;3;2175;2443
1000;0.001;80000;GREEDY;40;4;2175;2463
1000;0.001;80000;GREEDY;40;5;2171;2415
1000;0.001;80000;GREEDY;40;6;2163;2423
1000;0.001;80000;GREEDY;40;7;2163;2363
1000;0.001;80000;GREEDY;40;8;2164;2404
1000;0.001;80000;GREEDY;40;9;2171;2718
1000;0.001;80000;GREEDY;40;10;2169;2403
1000;0.001;80000;REHEAT;1;1;2201;55
1000;0.001;80000;REHEAT;1;2;2188;58
1000;0.001;80000;REHEAT;1;3;2210;57
1000;0.001;80000;REHEAT;1;4;2214;56
1000;0.001;80000;REHEAT;1;5;2212;55
1000;0.001;80000;REHEAT;1;6;2207;56
1000;0.001;80000;REHEAT;1;7;2208;58
1000;0.001;80000;REHEAT;1;8;2182;56
1000;0.001;80000;REHEAT;1;9;2177;62
1000;0.001;80000;REHEAT;1;10;2244;57
1000;0.001;80000;BOTH;10;1;2182;702
1000;0.001;80000;BOTH;10;2;2176;705
1000;0.001;80000;BOTH;10;3;2191;705
1000;0.001;80000;BOTH;10;4;2174;705
1000;0.001;80000;BOTH;10;5;2196;699
1000;0.001;80000;BOTH;10;6;2186;693
1000;0.001;80000;BOTH;10;7;2171;712
1000;0.001;80000;BOTH;10;8;2183;705
1000;0.001;80000;BOTH;10;9;2176;686
1000;0.001;80000;BOTH;10;10;2172;691
1000;0.001;80000;BOTH;20;1;2166;1273
1000;0.001;80000;BOTH;20;2;2174;1329
1000;0.001;80000;BOTH;20;3;2171;1250
1000;0.001;80000;BOTH;20;4;2176;1267
1000;0.001;80000;BOTH;20;5;2169;1280
1000;0.001;80000;BOTH;20;6;2169;1269
1000;0.001;80000;BOTH;20;7;2169;1288
1000;0.001;80000;BOTH;20;8;2163;1295
1000;0.001;80000;BOTH;20;9;2166;1265
1000;0.001;80000;BOTH;20;10;2164;1354
1000;0.001;80000;BOTH;30;1;2163;1786
1000;0.001;80000;BOTH;30;2;2164;1830
1000;0.001;80000;BOTH;30;3;2163;1782
1000;0.001;80000;BOTH;30;4;2163;1998
1000;0.001;80000;BOTH;30;5;2164;1775
1000;0.001;80000;BOTH;30;6;2169;1773
1000;0.001;80000;BOTH;30;7;2163;1774
1000;0.001;80000;BOTH;30;8;2164;1748
1000;0.001;80000;BOTH;30;9;2164;1840
1000;0.001;80000;BOTH;30;10;2166;1751
1000;0.001;80000;BOTH;40;1;2164;2364
1000;0.001;80000;BOTH;40;2;2163;2367
1000;0.001;80000;BOTH;40;3;2169;2445
1000;0.001;80000;BOTH;40;4;2163;2347
1000;0.001;80000;BOTH;40;5;2163;2458
1000;0.001;80000;BOTH;40;6;2163;2384
1000;0.001;80000;BOTH;40;7;2163;2366
1000;0.001;80000;BOTH;40;8;2163;2583
1000;0.001;80000;BOTH;40;9;2163;2399
1000;0.001;80000;BOTH;40;10;2163;2512
10000;0.001;4000;NORMAL;1;1;2219;3
10000;0.001;4000;NORMAL;1;2;2243;3
10000;0.001;4000;NORMAL;1;3;2295;3
10000;0.001;4000;NORMAL;1;4;2230;3
10000;0.001;4000;NORMAL;1;5;2255;3
10000;0.001;4000;NORMAL;1;6;2284;3
10000;0.001;4000;NORMAL;1;7;2264;3
10000;0.001;4000;NORMAL;1;8;2280;3
10000;0.001;4000;NORMAL;1;9;2334;3
10000;0.001;4000;NORMAL;1;10;2261;3
10000;0.001;4000;GREEDY;10;1;2215;35
10000;0.001;4000;GREEDY;10;2;2227;33
10000;0.001;4000;GREEDY;10;3;2222;37
10000;0.001;4000;GREEDY;10;4;2237;33
10000;0.001;4000;GREEDY;10;5;2234;36
10000;0.001;4000;GREEDY;10;6;2212;34
10000;0.001;4000;GREEDY;10;7;2224;34
10000;0.001;4000;GREEDY;10;8;2216;34
10000;0.001;4000;GREEDY;10;9;2199;34
10000;0.001;4000;GREEDY;10;10;2184;36
10000;0.001;4000;GREEDY;20;1;2202;68
10000;0.001;4000;GREEDY;20;2;2182;67
10000;0.001;4000;GREEDY;20;3;2195;62
10000;0.001;4000;GREEDY;20;4;2194;62
10000;0.001;4000;GREEDY;20;5;2172;61
10000;0.001;4000;GREEDY;20;6;2214;65
10000;0.001;4000;GREEDY;20;7;2224;69
10000;0.001;4000;GREEDY;20;8;2200;66
10000;0.001;4000;GREEDY;20;9;2202;66
10000;0.001;4000;GREEDY;20;10;2180;66
10000;0.001;4000;GREEDY;30;1;2189;90
10000;0.001;4000;GREEDY;30;2;2176;89
10000;0.001;4000;GREEDY;30;3;2199;92
10000;0.001;4000;GREEDY;30;4;2188;94
10000;0.001;4000;GREEDY;30;5;2174;85
10000;0.001;4000;GREEDY;30;6;2174;87
10000;0.001;4000;GREEDY;30;7;2199;86
10000;0.001;4000;GREEDY;30;8;2188;85
10000;0.001;4000;GREEDY;30;9;2189;89
10000;0.001;4000;GREEDY;30;10;2206;89
10000;0.001;4000;GREEDY;40;1;2164;123
10000;0.001;4000;GREEDY;40;2;2186;123
10000;0.001;4000;GREEDY;40;3;2169;118
10000;0.001;4000;GREEDY;40;4;2176;123
10000;0.001;4000;GREEDY;40;5;2173;117
10000;0.001;4000;GREEDY;40;6;2187;120
10000;0.001;4000;GREEDY;40;7;2183;120
10000;0.001;4000;GREEDY;40;8;2191;121
10000;0.001;4000;GREEDY;40;9;2181;122
10000;0.001;4000;GREEDY;40;10;2179;124
10000;0.001;4000;REHEAT;1;1;2237;3
10000;0.001;4000;REHEAT;1;2;2356;3
10000;0.001;4000;REHEAT;1;3;2236;3
10000;0.001;4000;REHEAT;1;4;2248;3
10000;0.001;4000;REHEAT;1;5;2298;3
10000;0.001;4000;REHEAT;1;6;2292;3
10000;0.001;4000;REHEAT;1;7;2306;3
10000;0.001;4000;REHEAT;1;8;2280;3
10000;0.001;4000;REHEAT;1;9;2365;3
10000;0.001;4000;REHEAT;1;10;2308;3
10000;0.001;4000;BOTH;10;1;2207;33
10000;0.001;4000;BOTH;10;2;2200;34
10000;0.001;4000;BOTH;10;3;2219;34
10000;0.001;4000;BOTH;10;4;2211;37
10000;0.001;4000;BOTH;10;5;2227;34
10000;0.001;4000;BOTH;10;6;2200;34
10000;0.001;4000;BOTH;10;7;2215;36
10000;0.001;4000;BOTH;10;8;2201;33
10000;0.001;4000;BOTH;10;9;2215;34
10000;0.001;4000;BOTH;10;10;2218;35
10000;0.001;4000;BOTH;20;1;2181;63
10000;0.001;4000;BOTH;20;2;2197;64
10000;0.001;4000;BOTH;20;3;2202;62
10000;0.001;4000;BOTH;20;4;2182;65
10000;0.001;4000;BOTH;20;5;2192;64
10000;0.001;4000;BOTH;20;6;2182;63
10000;0.001;4000;BOTH;20;7;2207;90
10000;0.001;4000;BOTH;20;8;2187;72
10000;0.001;4000;BOTH;20;9;2203;68
10000;0.001;4000;BOTH;20;10;2179;70
10000;0.001;4000;BOTH;30;1;2193;90
10000;0.001;4000;BOTH;30;2;2191;91
10000;0.001;4000;BOTH;30;3;2189;89
10000;0.001;4000;BOTH;30;4;2185;88
10000;0.001;4000;BOTH;30;5;2184;89
10000;0.001;4000;BOTH;30;6;2174;86
10000;0.001;4000;BOTH;30;7;2194;86
10000;0.001;4000;BOTH;30;8;2176;85
10000;0.001;4000;BOTH;30;9;2189;86
10000;0.001;4000;BOTH;30;10;2185;87
10000;0.001;4000;BOTH;40;1;2177;119
10000;0.001;4000;BOTH;40;2;2189;117
10000;0.001;4000;BOTH;40;3;2182;119
10000;0.001;4000;BOTH;40;4;2185;121
10000;0.001;4000;BOTH;40;5;2196;116
10000;0.001;4000;BOTH;40;6;2190;115
10000;0.001;4000;BOTH;40;7;2176;117
10000;0.001;4000;BOTH;40;8;2178;123
10000;0.001;4000;BOTH;40;9;2169;118
10000;0.001;4000;BOTH;40;10;2185;120
10000;0.001;20000;NORMAL;1;1;2234;14
10000;0.001;20000;NORMAL;1;2;2237;18
10000;0.001;20000;NORMAL;1;3;2218;16
10000;0.001;20000;NORMAL;1;4;2255;14
10000;0.001;20000;NORMAL;1;5;2207;14
10000;0.001;20000;NORMAL;1;6;2224;14
10000;0.001;20000;NORMAL;1;7;2204;14
10000;0.001;20000;NORMAL;1;8;2210;14
10000;0.001;20000;NORMAL;1;9;2233;14
10000;0.001;20000;NORMAL;1;10;2224;15
10000;0.001;20000;GREEDY;10;1;2196;172
10000;0.001;20000;GREEDY;10;2;2215;173
10000;0.001;20000;GREEDY;10;3;2203;174
10000;0.001;20000;GREEDY;10;4;2200;182
10000;0.001;20000;GREEDY;10;5;2212;178
10000;0.001;20000;GREEDY;10;6;2190;179
10000;0.001;20000;GREEDY;10;7;2212;177
10000;0.001;20000;GREEDY;10;8;2200;175
10000;0.001;20000;GREEDY;10;9;2193;175
10000;0.001;20000;GREEDY;10;10;2193;179
10000;0.001;20000;GREEDY;20;1;2181;316
10000;0.001;20000;GREEDY;20;2;2184;332
10000;0.001;20000;GREEDY;20;3;2164;306
10000;0.001;20000;GREEDY;20;4;2186;315
10000;0.001;20000;GREEDY;20;5;2188;310
10000;0.001;20000;GREEDY;20;6;2182;315
10000;0.001;20000;GREEDY;20;7;2171;311
10000;0.001;20000;GREEDY;20;8;2188;327
10000;0.001;20000;GREEDY;20;9;2184;320
10000;0.001;20000;GREEDY;20;10;2185;319
10000;0.001;20000;GREEDY;30;1;2177;438
10000;0.001;20000;GREEDY;30;2;2163;497
10000;0.001;20000;GREEDY;30;3;2178;436
10000;0.001;20000;GREEDY;30;4;2181;443
10000;0.001;20000;GREEDY;30;5;2189;442
10000;0.001;20000;GREEDY;30;6;2191;445
10000;0.001;20000;GREEDY;30;7;2175;446
10000;0.001;20000;GREEDY;30;8;2178;438
10000;0.001;20000;GREEDY;30;9;2164;439
10000;0.001;20000;GREEDY;30;10;2172;432
10000;0.001;20000;GREEDY;40;1;2177;610
10000;0.001;20000;GREEDY;40;2;2163;587
10000;0.001;20000;GREEDY;40;3;2163;605
10000;0.001;20000;GREEDY;40;4;2178;607
10000;0.001;20000;GREEDY;40;5;2164;604
10000;0.001;20000;GREEDY;40;6;2189;605
10000;0.001;20000;GREEDY;40;7;2178;592
10000;0.001;20000;GREEDY;40;8;2169;608
10000;0.001;20000;GREEDY;40;9;2164;601
10000;0.001;20000;GREEDY;40;10;2178;585
10000;0.001;20000;REHEAT;1;1;2236;15
10000;0.001;20000;REHEAT;1;2;2292;15
10000;0.001;20000;REHEAT;1;3;2248;14
10000;0.001;20000;REHEAT;1;4;2253;14
10000;0.001;20000;REHEAT;1;5;2236;15
10000;0.001;20000;REHEAT;1;6;2266;15
10000;0.001;20000;REHEAT;1;7;2229;13
10000;0.001;20000;REHEAT;1;8;2218;15
10000;0.001;20000;REHEAT;1;9;2195;14
10000;0.001;20000;REHEAT;1;10;2276;14
10000;0.001;20000;BOTH;10;1;2197;173
