InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Mean_Cmax;Mean_Duration_ms
1000.0;0.001;4500;BOTH;15;2168.2;58.1
1000.0;0.001;4500;BOTH;30;2144.8;108.9
1000.0;0.001;4500;BOTH;45;2135.9;158.6
1000.0;0.001;4500;BOTH;60;2142.1;210.1
1000.0;0.001;4500;GREEDY;15;2176.4;59.6
1000.0;0.001;4500;GREEDY;30;2156.7;120.3
1000.0;0.001;4500;GREEDY;45;2136.3;160.0
1000.0;0.001;4500;GREEDY;60;2128.4;209.7
1000.0;0.001;4500;NORMAL;1;2310.3;3.8
1000.0;0.001;4500;REHEAT;1;2307.6;3.3
1000.0;0.001;22500;BOTH;15;2132.8;294.6
1000.0;0.001;22500;BOTH;30;2124.5;526.9
1000.0;0.001;22500;BOTH;45;2115.7;802.8
1000.0;0.001;22500;BOTH;60;2114.9;1042.7
1000.0;0.001;22500;GREEDY;15;2143.8;287.8
1000.0;0.001;22500;GREEDY;30;2133.9;536.5
1000.0;0.001;22500;GREEDY;45;2125.1;807.9
1000.0;0.001;22500;GREEDY;60;2122.0;1064.3
1000.0;0.001;22500;NORMAL;1;2250.3;17.7
1000.0;0.001;22500;REHEAT;1;2267.5;18.2
1000.0;0.001;45000;BOTH;15;2128.1;587.8
1000.0;0.001;45000;BOTH;30;2114.2;1090.6
1000.0;0.001;45000;BOTH;45;2114.1;1612.3
1000.0;0.001;45000;BOTH;60;2107.2;2113.8
1000.0;0.001;45000;GREEDY;15;2136.4;580.9
1000.0;0.001;45000;GREEDY;30;2122.9;1074.6
1000.0;0.001;45000;GREEDY;45;2112.5;1621.1
1000.0;0.001;45000;GREEDY;60;2106.6;2100.6
1000.0;0.001;45000;NORMAL;1;2207.6;34.7
1000.0;0.001;45000;REHEAT;1;2204.5;35.6
1000.0;0.001;90000;BOTH;15;2126.9;1164.1
1000.0;0.001;90000;BOTH;30;2112.5;2144.8
1000.0;0.001;90000;BOTH;45;2108.9;3211.6
1000.0;0.001;90000;BOTH;60;2097.7;4220.4
1000.0;0.001;90000;GREEDY;15;2132.5;1254.7
1000.0;0.001;90000;GREEDY;30;2114.7;2158.9
1000.0;0.001;90000;GREEDY;45;2114.2;3258.9
1000.0;0.001;90000;GREEDY;60;2104.0;4202.1
1000.0;0.001;90000;NORMAL;1;2188.9;69.4
1000.0;0.001;90000;REHEAT;1;2189.6;69.4
10000.0;0.001;4500;BOTH;15;2180.9;57.8
10000.0;0.001;4500;BOTH;30;2147.1;111.3
10000.0;0.001;4500;BOTH;45;2142.3;160.9
10000.0;0.001;4500;BOTH;60;2121.8;210.1
10000.0;0.001;4500;GREEDY;15;2192.0;56.4
10000.0;0.001;4500;GREEDY;30;2159.8;107.0
10000.0;0.001;4500;GREEDY;45;2138.5;158.8
10000.0;0.001;4500;GREEDY;60;2138.0;214.2
10000.0;0.001;4500;NORMAL;1;2308.7;4.2
10000.0;0.001;4500;REHEAT;1;2287.2;3.7
10000.0;0.001;22500;BOTH;15;2146.6;289.8
10000.0;0.001;22500;BOTH;30;2126.9;542.2
10000.0;0.001;22500;BOTH;45;2120.0;801.8
10000.0;0.001;22500;BOTH;60;2112.7;1051.2
10000.0;0.001;22500;GREEDY;15;2148.4;287.3
10000.0;0.001;22500;GREEDY;30;2127.8;541.3
10000.0;0.001;22500;GREEDY;45;2120.2;807.9
10000.0;0.001;22500;GREEDY;60;2111.6;1053.8
10000.0;0.001;22500;NORMAL;1;2273.1;17.2
10000.0;0.001;22500;REHEAT;1;2222.4;17.9
10000.0;0.001;45000;BOTH;15;2138.6;588.9
10000.0;0.001;45000;BOTH;30;2123.9;1096.3
10000.0;0.001;45000;BOTH;45;2113.2;1648.1
10000.0;0.001;45000;BOTH;60;2107.9;2089.6
10000.0;0.001;45000;GREEDY;15;2142.7;582.5
10000.0;0.001;45000;GREEDY;30;2123.3;1067.3
10000.0;0.001;45000;GREEDY;45;2114.4;1619.5
10000.0;0.001;45000;GREEDY;60;2112.5;2093.2
10000.0;0.001;45000;NORMAL;1;2213.4;35.8
10000.0;0.001;45000;REHEAT;1;2219.2;35.9
10000.0;0.001;90000;BOTH;15;2134.7;1157.4
10000.0;0.001;90000;BOTH;30;2113.8;2171.7
10000.0;0.001;90000;BOTH;45;2107.4;3296.6
10000.0;0.001;90000;BOTH;60;2101.5;4195.6
10000.0;0.001;90000;GREEDY;15;2135.4;1163.1
10000.0;0.001;90000;GREEDY;30;2116.6;2146.8
10000.0;0.001;90000;GREEDY;45;2113.9;3238.3
10000.0;0.001;90000;GREEDY;60;2105.5;4182.4
10000.0;0.001;90000;NORMAL;1;2185.7;71.2
10000.0;0.001;90000;REHEAT;1;2202.9;70.1
100000.0;0.001;4500;BOTH;15;2168.6;57.2
100000.0;0.001;4500;BOTH;30;2160.7;106.5
100000.0;0.001;4500;BOTH;45;2136.3;164.5
100000.0;0.001;4500;BOTH;60;2137.2;209.5
100000.0;0.001;4500;GREEDY;15;2180.0;59.8
100000.0;0.001;4500;GREEDY;30;2157.2;106.6
100000.0;0.001;4500;GREEDY;45;2141.2;158.9
100000.0;0.001;4500;GREEDY;60;2137.8;208.2
100000.0;0.001;4500;NORMAL;1;2292.7;4.0
100000.0;0.001;4500;REHEAT;1;2600.8;3.5
100000.0;0.001;22500;BOTH;15;2162.3;286.5
100000.0;0.001;22500;BOTH;30;2136.3;531.0
100000.0;0.001;22500;BOTH;45;2121.5;822.3
100000.0;0.001;22500;BOTH;60;2112.4;1045.7
100000.0;0.001;22500;GREEDY;15;2140.0;301.5
100000.0;0.001;22500;GREEDY;30;2131.9;540.6
100000.0;0.001;22500;GREEDY;45;2126.2;815.9
100000.0;0.001;22500;GREEDY;60;2111.6;1043.3
100000.0;0.001;22500;NORMAL;1;2262.9;18.4
100000.0;0.001;22500;REHEAT;1;2405.4;17.7
100000.0;0.001;45000;BOTH;15;2149.1;578.3
100000.0;0.001;45000;BOTH;30;2126.1;1086.0
100000.0;0.001;45000;BOTH;45;2112.4;1622.1
100000.0;0.001;45000;BOTH;60;2103.3;2096.5
100000.0;0.001;45000;GREEDY;15;2142.9;575.1
100000.0;0.001;45000;GREEDY;30;2120.6;1080.3
100000.0;0.001;45000;GREEDY;45;2113.3;1619.1
100000.0;0.001;45000;GREEDY;60;2107.4;2112.5
100000.0;0.001;45000;NORMAL;1;2202.6;35.3
100000.0;0.001;45000;REHEAT;1;2314.9;36.1
100000.0;0.001;90000;BOTH;15;2143.6;1164.3
100000.0;0.001;90000;BOTH;30;2120.4;2185.7
100000.0;0.001;90000;BOTH;45;2107.4;3272.1
100000.0;0.001;90000;BOTH;60;2100.7;4231.2
100000.0;0.001;90000;GREEDY;15;2139.3;1162.0
100000.0;0.001;90000;GREEDY;30;2119.9;2158.3
100000.0;0.001;90000;GREEDY;45;2113.1;3221.8
100000.0;0.001;90000;GREEDY;60;2103.3;4176.9
100000.0;0.001;90000;NORMAL;1;2198.1;78.8
100000.0;0.001;90000;REHEAT;1;2222.0;70.4
1000000.0;0.001;4500;BOTH;15;2206.0;57.3
1000000.0;0.001;4500;BOTH;30;2161.8;106.4
1000000.0;0.001;4500;BOTH;45;2133.3;159.0
1000000.0;0.001;4500;BOTH;60;2124.8;204.1
1000000.0;0.001;4500;GREEDY;15;2177.2;55.9
1000000.0;0.001;4500;GREEDY;30;2162.5;107.2
1000000.0;0.001;4500;GREEDY;45;2142.7;161.2
1000000.0;0.001;4500;GREEDY;60;2145.2;207.8
1000000.0;0.001;4500;NORMAL;1;2306.8;3.2
1000000.0;0.001;4500;REHEAT;1;2762.7;3.9
1000000.0;0.001;22500;BOTH;15;2187.0;289.7
1000000.0;0.001;22500;BOTH;30;2132.8;534.6
1000000.0;0.001;22500;BOTH;45;2123.3;816.3
1000000.0;0.001;22500;BOTH;60;2113.8;1045.4
1000000.0;0.001;22500;GREEDY;15;2159.8;307.5
1000000.0;0.001;22500;GREEDY;30;2138.0;531.2
1000000.0;0.001;22500;GREEDY;45;2124.2;814.2
1000000.0;0.001;22500;GREEDY;60;2116.6;1037.3
1000000.0;0.001;22500;NORMAL;1;2261.4;17.1
1000000.0;0.001;22500;REHEAT;1;2605.4;18.2
1000000.0;0.001;45000;BOTH;15;2155.1;580.8
1000000.0;0.001;45000;BOTH;30;2135.2;1073.2
1000000.0;0.001;45000;BOTH;45;2117.8;1611.3
1000000.0;0.001;45000;BOTH;60;2103.5;2090.7
1000000.0;0.001;45000;GREEDY;15;2149.7;579.8
1000000.0;0.001;45000;GREEDY;30;2126.1;1070.0
1000000.0;0.001;45000;GREEDY;45;2115.3;1643.6
1000000.0;0.001;45000;GREEDY;60;2108.6;2108.9
1000000.0;0.001;45000;NORMAL;1;2237.0;35.4
1000000.0;0.001;45000;REHEAT;1;2275.7;36.1
1000000.0;0.001;90000;BOTH;15;2147.4;1172.0
1000000.0;0.001;90000;BOTH;30;2126.5;2135.9
1000000.0;0.001;90000;BOTH;45;2114.8;3207.5
1000000.0;0.001;90000;BOTH;60;2101.3;4294.2
1000000.0;0.001;90000;GREEDY;15;2127.1;1167.3
1000000.0;0.001;90000;GREEDY;30;2123.0;2140.8
1000000.0;0.001;90000;GREEDY;45;2114.1;3206.4
1000000.0;0.001;90000;GREEDY;60;2106.0;4168.8
1000000.0;0.001;90000;NORMAL;1;2220.3;91.0
1000000.0;0.001;90000;REHEAT;1;2417.1;71.2
