InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Repetition;Cmax;Duration_ms
1000;0.001;7500;NORMAL;1;1;3730;7
1000;0.001;7500;NORMAL;1;2;3744;8
1000;0.001;7500;NORMAL;1;3;3735;8
1000;0.001;7500;NORMAL;1;4;3599;7
1000;0.001;7500;NORMAL;1;5;3718;9
1000;0.001;7500;NORMAL;1;6;3697;7
1000;0.001;7500;NORMAL;1;7;3629;7
1000;0.001;7500;NORMAL;1;8;3718;7
1000;0.001;7500;NORMAL;1;9;3712;8
1000;0.001;7500;NORMAL;1;10;3666;8
1000;0.001;7500;GREEDY;25;1;3536;179
1000;0.001;7500;GREEDY;25;2;3462;195
1000;0.001;7500;GREEDY;25;3;3524;189
1000;0.001;7500;GREEDY;25;4;3511;187
1000;0.001;7500;GREEDY;25;5;3551;185
1000;0.001;7500;GREEDY;25;6;3444;251
1000;0.001;7500;GREEDY;25;7;3497;188
1000;0.001;7500;GREEDY;25;8;3496;177
1000;0.001;7500;GREEDY;25;9;3536;181
1000;0.001;7500;GREEDY;25;10;3511;171
1000;0.001;7500;GREEDY;50;1;3407;330
1000;0.001;7500;GREEDY;50;2;3408;323
1000;0.001;7500;GREEDY;50;3;3415;337
1000;0.001;7500;GREEDY;50;4;3435;337
1000;0.001;7500;GREEDY;50;5;3446;333
1000;0.001;7500;GREEDY;50;6;3448;320
1000;0.001;7500;GREEDY;50;7;3433;322
1000;0.001;7500;GREEDY;50;8;3465;317
1000;0.001;7500;GREEDY;50;9;3457;337
1000;0.001;7500;GREEDY;50;10;3483;381
1000;0.001;7500;GREEDY;75;1;3435;528
1000;0.001;7500;GREEDY;75;2;3420;496
1000;0.001;7500;GREEDY;75;3;3434;500
1000;0.001;7500;GREEDY;75;4;3424;500
1000;0.001;7500;GREEDY;75;5;3465;488
1000;0.001;7500;GREEDY;75;6;3409;543
1000;0.001;7500;GREEDY;75;7;3400;557
1000;0.001;7500;GREEDY;75;8;3409;516
1000;0.001;7500;GREEDY;75;9;3411;519
1000;0.001;7500;GREEDY;75;10;3437;544
1000;0.001;7500;GREEDY;100;1;3452;659
1000;0.001;7500;GREEDY;100;2;3414;642
1000;0.001;7500;GREEDY;100;3;3435;624
1000;0.001;7500;GREEDY;100;4;3445;645
1000;0.001;7500;GREEDY;100;5;3405;633
1000;0.001;7500;GREEDY;100;6;3420;635
1000;0.001;7500;GREEDY;100;7;3427;700
1000;0.001;7500;GREEDY;100;8;3486;673
1000;0.001;7500;GREEDY;100;9;3391;638
1000;0.001;7500;GREEDY;100;10;3411;638
1000;0.001;7500;REHEAT;1;1;3701;7
1000;0.001;7500;REHEAT;1;2;3779;7
1000;0.001;7500;REHEAT;1;3;3634;8
1000;0.001;7500;REHEAT;1;4;3659;7
1000;0.001;7500;REHEAT;1;5;3622;7
1000;0.001;7500;REHEAT;1;6;3617;7
1000;0.001;7500;REHEAT;1;7;3730;7
1000;0.001;7500;REHEAT;1;8;3711;8
1000;0.001;7500;REHEAT;1;9;3596;7
1000;0.001;7500;REHEAT;1;10;3683;8
1000;0.001;7500;BOTH;25;1;3467;173
1000;0.001;7500;BOTH;25;2;3432;173
1000;0.001;7500;BOTH;25;3;3458;172
1000;0.001;7500;BOTH;25;4;3476;175
1000;0.001;7500;BOTH;25;5;3535;174
1000;0.001;7500;BOTH;25;6;3523;177
1000;0.001;7500;BOTH;25;7;3478;182
1000;0.001;7500;BOTH;25;8;3474;189
1000;0.001;7500;BOTH;25;9;3512;173
1000;0.001;7500;BOTH;25;10;3485;173
1000;0.001;7500;BOTH;50;1;3441;373
1000;0.001;7500;BOTH;50;2;3419;360
1000;0.001;7500;BOTH;50;3;3432;411
1000;0.001;7500;BOTH;50;4;3434;462
1000;0.001;7500;BOTH;50;5;3460;362
1000;0.001;7500;BOTH;50;6;3452;344
1000;0.001;7500;BOTH;50;7;3419;366
1000;0.001;7500;BOTH;50;8;3436;344
1000;0.001;7500;BOTH;50;9;3431;336
1000;0.001;7500;BOTH;50;10;3436;330
1000;0.001;7500;BOTH;75;1;3381;506
1000;0.001;7500;BOTH;75;2;3411;504
1000;0.001;7500;BOTH;75;3;3365;492
1000;0.001;7500;BOTH;75;4;3411;526
1000;0.001;7500;BOTH;75;5;3445;506
1000;0.001;7500;BOTH;75;6;3444;496
1000;0.001;7500;BOTH;75;7;3426;495
1000;0.001;7500;BOTH;75;8;3408;495
1000;0.001;7500;BOTH;75;9;3406;496
1000;0.001;7500;BOTH;75;10;3403;498
1000;0.001;7500;BOTH;100;1;3434;687
1000;0.001;7500;BOTH;100;2;3414;717
1000;0.001;7500;BOTH;100;3;3400;702
1000;0.001;7500;BOTH;100;4;3407;743
1000;0.001;7500;BOTH;100;5;3408;682
1000;0.001;7500;BOTH;100;6;3419;816
1000;0.001;7500;BOTH;100;7;3418;787
1000;0.001;7500;BOTH;100;8;3395;730
1000;0.001;7500;BOTH;100;9;3443;639
1000;0.001;7500;BOTH;100;10;3436;630
1000;0.001;37500;NORMAL;1;1;3714;33
1000;0.001;37500;NORMAL;1;2;3657;33
1000;0.001;37500;NORMAL;1;3;3681;33
1000;0.001;37500;NORMAL;1;4;3594;32
1000;0.001;37500;NORMAL;1;5;3572;31
1000;0.001;37500;NORMAL;1;6;3586;32
1000;0.001;37500;NORMAL;1;7;3643;37
1000;0.001;37500;NORMAL;1;8;3749;31
1000;0.001;37500;NORMAL;1;9;3505;31
1000;0.001;37500;NORMAL;1;10;3508;32
1000;0.001;37500;GREEDY;25;1;3441;873
1000;0.001;37500;GREEDY;25;2;3449;847
1000;0.001;37500;GREEDY;25;3;3458;877
1000;0.001;37500;GREEDY;25;4;3397;855
1000;0.001;37500;GREEDY;25;5;3438;868
1000;0.001;37500;GREEDY;25;6;3407;857
1000;0.001;37500;GREEDY;25;7;3426;924
1000;0.001;37500;GREEDY;25;8;3493;1099
1000;0.001;37500;GREEDY;25;9;3442;978
1000;0.001;37500;GREEDY;25;10;3482;874
1000;0.001;37500;GREEDY;50;1;3419;1650
1000;0.001;37500;GREEDY;50;2;3414;1643
1000;0.001;37500;GREEDY;50;3;3384;1641
1000;0.001;37500;GREEDY;50;4;3437;1845
1000;0.001;37500;GREEDY;50;5;3446;1676
1000;0.001;37500;GREEDY;50;6;3400;1734
1000;0.001;37500;GREEDY;50;7;3394;1749
1000;0.001;37500;GREEDY;50;8;3395;1633
1000;0.001;37500;GREEDY;50;9;3459;1647
1000;0.001;37500;GREEDY;50;10;3373;1635
1000;0.001;37500;GREEDY;75;1;3418;2466
1000;0.001;37500;GREEDY;75;2;3408;2475
1000;0.001;37500;GREEDY;75;3;3407;2487
1000;0.001;37500;GREEDY;75;4;3405;2672
1000;0.001;37500;GREEDY;75;5;3413;2499
1000;0.001;37500;GREEDY;75;6;3406;2477
1000;0.001;37500;GREEDY;75;7;3441;2467
1000;0.001;37500;GREEDY;75;8;3431;2711
1000;0.001;37500;GREEDY;75;9;3411;2619
1000;0.001;37500;GREEDY;75;10;3388;2459
1000;0.001;37500;GREEDY;100;1;3372;3215
1000;0.001;37500;GREEDY;100;2;3371;3197
1000;0.001;37500;GREEDY;100;3;3398;3165
