InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Repetition;Cmax;Duration_ms
1000;0.001;2250;NORMAL;1;1;1346;1
1000;0.001;2250;NORMAL;1;2;1379;1
1000;0.001;2250;NORMAL;1;3;1366;1
1000;0.001;2250;NORMAL;1;4;1297;1
1000;0.001;2250;NORMAL;1;5;1347;1
1000;0.001;2250;NORMAL;1;6;1373;1
1000;0.001;2250;NORMAL;1;7;1367;1
1000;0.001;2250;NORMAL;1;8;1338;1
1000;0.001;2250;NORMAL;1;9;1435;1
1000;0.001;2250;NORMAL;1;10;1393;1
1000;0.001;2250;GREEDY;7;1;1309;14
1000;0.001;2250;GREEDY;7;2;1342;16
1000;0.001;2250;GREEDY;7;3;1309;15
1000;0.001;2250;GREEDY;7;4;1338;15
1000;0.001;2250;GREEDY;7;5;1308;16
1000;0.001;2250;GREEDY;7;6;1298;13
1000;0.001;2250;GREEDY;7;7;1310;14
1000;0.001;2250;GREEDY;7;8;1327;12
1000;0.001;2250;GREEDY;7;9;1321;14
1000;0.001;2250;GREEDY;7;10;1310;14
1000;0.001;2250;GREEDY;15;1;1275;24
1000;0.001;2250;GREEDY;15;2;1290;25
1000;0.001;2250;GREEDY;15;3;1283;27
1000;0.001;2250;GREEDY;15;4;1275;30
1000;0.001;2250;GREEDY;15;5;1296;26
1000;0.001;2250;GREEDY;15;6;1300;25
1000;0.001;2250;GREEDY;15;7;1285;25
1000;0.001;2250;GREEDY;15;8;1275;28
1000;0.001;2250;GREEDY;15;9;1275;27
1000;0.001;2250;GREEDY;15;10;1283;26
1000;0.001;2250;GREEDY;22;1;1283;36
1000;0.001;2250;GREEDY;22;2;1297;38
1000;0.001;2250;GREEDY;22;3;1298;35
1000;0.001;2250;GREEDY;22;4;1283;36
1000;0.001;2250;GREEDY;22;5;1285;49
1000;0.001;2250;GREEDY;22;6;1275;37
1000;0.001;2250;GREEDY;22;7;1275;36
1000;0.001;2250;GREEDY;22;8;1275;39
1000;0.001;2250;GREEDY;22;9;1275;38
1000;0.001;2250;GREEDY;22;10;1283;37
1000;0.001;2250;GREEDY;30;1;1283;48
1000;0.001;2250;GREEDY;30;2;1275;46
1000;0.001;2250;GREEDY;30;3;1297;47
1000;0.001;2250;GREEDY;30;4;1275;47
1000;0.001;2250;GREEDY;30;5;1275;50
1000;0.001;2250;GREEDY;30;6;1298;51
1000;0.001;2250;GREEDY;30;7;1290;49
1000;0.001;2250;GREEDY;30;8;1275;45
1000;0.001;2250;GREEDY;30;9;1291;47
1000;0.001;2250;GREEDY;30;10;1283;93
1000;0.001;2250;REHEAT;1;1;1386;1
1000;0.001;2250;REHEAT;1;2;1373;1
1000;0.001;2250;REHEAT;1;3;1310;1
1000;0.001;2250;REHEAT;1;4;1359;2
1000;0.001;2250;REHEAT;1;5;1288;2
1000;0.001;2250;REHEAT;1;6;1342;1
1000;0.001;2250;REHEAT;1;7;1388;1
1000;0.001;2250;REHEAT;1;8;1383;1
1000;0.001;2250;REHEAT;1;9;1297;1
1000;0.001;2250;REHEAT;1;10;1350;1
1000;0.001;2250;BOTH;7;1;1285;14
1000;0.001;2250;BOTH;7;2;1291;13
1000;0.001;2250;BOTH;7;3;1306;14
1000;0.001;2250;BOTH;7;4;1326;14
1000;0.001;2250;BOTH;7;5;1302;14
1000;0.001;2250;BOTH;7;6;1315;14
1000;0.001;2250;BOTH;7;7;1313;14
1000;0.001;2250;BOTH;7;8;1320;14
1000;0.001;2250;BOTH;7;9;1288;14
1000;0.001;2250;BOTH;7;10;1291;17
1000;0.001;2250;BOTH;15;1;1275;24
1000;0.001;2250;BOTH;15;2;1275;26
1000;0.001;2250;BOTH;15;3;1275;26
1000;0.001;2250;BOTH;15;4;1296;25
1000;0.001;2250;BOTH;15;5;1275;25
1000;0.001;2250;BOTH;15;6;1275;27
1000;0.001;2250;BOTH;15;7;1275;25
1000;0.001;2250;BOTH;15;8;1275;26
1000;0.001;2250;BOTH;15;9;1297;27
1000;0.001;2250;BOTH;15;10;1285;26
1000;0.001;2250;BOTH;22;1;1275;37
1000;0.001;2250;BOTH;22;2;1275;40
1000;0.001;2250;BOTH;22;3;1290;38
1000;0.001;2250;BOTH;22;4;1283;37
1000;0.001;2250;BOTH;22;5;1275;39
1000;0.001;2250;BOTH;22;6;1275;35
1000;0.001;2250;BOTH;22;7;1285;36
1000;0.001;2250;BOTH;22;8;1275;38
1000;0.001;2250;BOTH;22;9;1288;35
1000;0.001;2250;BOTH;22;10;1275;36
1000;0.001;2250;BOTH;30;1;1283;49
1000;0.001;2250;BOTH;30;2;1275;45
1000;0.001;2250;BOTH;30;3;1275;45
1000;0.001;2250;BOTH;30;4;1275;47
1000;0.001;2250;BOTH;30;5;1275;47
1000;0.001;2250;BOTH;30;6;1275;47
1000;0.001;2250;BOTH;30;7;1275;48
1000;0.001;2250;BOTH;30;8;1298;47
