InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Mean_Cmax;Mean_Duration_ms
1000.0;0.001;6000;BOTH;15;3044.3;78.5
1000.0;0.001;6000;BOTH;30;3030.0;141.6
1000.0;0.001;6000;BOTH;45;3018.9;215.4
1000.0;0.001;6000;BOTH;60;3015.6;280.2
1000.0;0.001;6000;GREEDY;15;3055.1;80.3
1000.0;0.001;6000;GREEDY;30;3045.9;145.7
1000.0;0.001;6000;GREEDY;45;3033.8;223.4
1000.0;0.001;6000;GREEDY;60;3025.6;298.9
1000.0;0.001;6000;NORMAL;1;3163.2;5.3
1000.0;0.001;6000;REHEAT;1;3148.0;5.0
1000.0;0.001;30000;BOTH;15;3027.9;409.5
1000.0;0.001;30000;BOTH;30;3015.7;725.9
1000.0;0.001;30000;BOTH;45;3004.8;1116.0
1000.0;0.001;30000;BOTH;60;2998.7;1434.2
1000.0;0.001;30000;GREEDY;15;3034.7;393.0
1000.0;0.001;30000;GREEDY;30;3014.7;740.7
1000.0;0.001;30000;GREEDY;45;3013.6;1091.4
1000.0;0.001;30000;GREEDY;60;3010.4;1418.2
1000.0;0.001;30000;NORMAL;1;3117.2;23.9
1000.0;0.001;30000;REHEAT;1;3132.8;23.1
1000.0;0.001;60000;BOTH;15;3010.0;775.6
1000.0;0.001;60000;BOTH;30;3014.6;1445.7
1000.0;0.001;60000;BOTH;45;2998.9;2192.7
1000.0;0.001;60000;BOTH;60;3003.2;2817.0
1000.0;0.001;60000;GREEDY;15;3024.7;773.1
1000.0;0.001;60000;GREEDY;30;3021.1;1430.4
1000.0;0.001;60000;GREEDY;45;3007.1;2166.4
1000.0;0.001;60000;GREEDY;60;3004.3;2839.2
1000.0;0.001;60000;NORMAL;1;3095.7;45.8
1000.0;0.001;60000;REHEAT;1;3107.0;77.3
1000.0;0.001;120000;BOTH;15;3004.6;1559.2
1000.0;0.001;120000;BOTH;30;2993.6;2868.5
1000.0;0.001;120000;BOTH;45;2993.0;4528.3
1000.0;0.001;120000;BOTH;60;2991.6;5696.9
1000.0;0.001;120000;GREEDY;15;3014.1;1534.1
1000.0;0.001;120000;GREEDY;30;3011.6;2860.2
1000.0;0.001;120000;GREEDY;45;2996.7;4352.0
1000.0;0.001;120000;GREEDY;60;3001.8;5648.0
1000.0;0.001;120000;NORMAL;1;3069.7;101.8
1000.0;0.001;120000;REHEAT;1;3068.6;92.8
10000.0;0.001;6000;BOTH;15;3070.4;78.8
10000.0;0.001;6000;BOTH;30;3036.9;140.3
10000.0;0.001;6000;BOTH;45;3023.6;212.7
10000.0;0.001;6000;BOTH;60;3012.7;279.7
10000.0;0.001;6000;GREEDY;15;3078.2;76.7
10000.0;0.001;6000;GREEDY;30;3049.5;140.8
10000.0;0.001;6000;GREEDY;45;3037.5;221.4
10000.0;0.001;6000;GREEDY;60;3029.0;305.6
10000.0;0.001;6000;NORMAL;1;3165.6;5.0
10000.0;0.001;6000;REHEAT;1;3183.5;5.2
10000.0;0.001;30000;BOTH;15;3037.9;381.1
10000.0;0.001;30000;BOTH;30;3016.4;707.1
10000.0;0.001;30000;BOTH;45;3007.8;1100.8
10000.0;0.001;30000;BOTH;60;2999.1;1449.4
10000.0;0.001;30000;GREEDY;15;3030.4;405.2
10000.0;0.001;30000;GREEDY;30;3022.6;702.0
10000.0;0.001;30000;GREEDY;45;3006.5;1079.2
10000.0;0.001;30000;GREEDY;60;3004.7;1429.5
10000.0;0.001;30000;NORMAL;1;3103.0;22.8
10000.0;0.001;30000;REHEAT;1;3134.7;23.9
10000.0;0.001;60000;BOTH;15;3023.0;771.3
10000.0;0.001;60000;BOTH;30;3001.3;1429.6
10000.0;0.001;60000;BOTH;45;2998.5;2218.5
10000.0;0.001;60000;BOTH;60;2996.2;2871.0
10000.0;0.001;60000;GREEDY;15;3035.1;758.9
10000.0;0.001;60000;GREEDY;30;3000.5;1466.2
10000.0;0.001;60000;GREEDY;45;3003.6;2205.9
10000.0;0.001;60000;GREEDY;60;3003.0;2862.3
10000.0;0.001;60000;NORMAL;1;3111.5;46.2
10000.0;0.001;60000;REHEAT;1;3103.8;47.0
10000.0;0.001;120000;BOTH;15;3020.0;1537.0
10000.0;0.001;120000;BOTH;30;2998.5;2907.4
10000.0;0.001;120000;BOTH;45;2992.5;4479.7
10000.0;0.001;120000;BOTH;60;2995.6;5653.9
10000.0;0.001;120000;GREEDY;15;3024.1;1569.3
10000.0;0.001;120000;GREEDY;30;3010.3;2866.2
10000.0;0.001;120000;GREEDY;45;3000.7;4370.1
10000.0;0.001;120000;GREEDY;60;2998.9;5630.8
10000.0;0.001;120000;NORMAL;1;3056.8;124.2
10000.0;0.001;120000;REHEAT;1;3077.9;94.0
100000.0;0.001;6000;BOTH;15;3081.0;75.9
100000.0;0.001;6000;BOTH;30;3037.4;143.3
100000.0;0.001;6000;BOTH;45;3021.0;215.7
100000.0;0.001;6000;BOTH;60;3017.5;282.9
100000.0;0.001;6000;GREEDY;15;3077.2;77.1
100000.0;0.001;6000;GREEDY;30;3036.9;140.5
100000.0;0.001;6000;GREEDY;45;3023.3;223.2
100000.0;0.001;6000;GREEDY;60;3022.6;280.1
100000.0;0.001;6000;NORMAL;1;3185.0;4.9
100000.0;0.001;6000;REHEAT;1;3204.5;5.7
100000.0;0.001;30000;BOTH;15;3030.6;387.2
100000.0;0.001;30000;BOTH;30;3021.3;710.1
100000.0;0.001;30000;BOTH;45;3006.5;1081.2
100000.0;0.001;30000;BOTH;60;2998.1;1520.2
100000.0;0.001;30000;GREEDY;15;3020.5;388.6
100000.0;0.001;30000;GREEDY;30;3024.8;753.4
100000.0;0.001;30000;GREEDY;45;3010.1;1074.3
100000.0;0.001;30000;GREEDY;60;3005.1;1429.0
100000.0;0.001;30000;NORMAL;1;3136.2;24.1
100000.0;0.001;30000;REHEAT;1;3140.3;25.2
100000.0;0.001;60000;BOTH;15;3030.6;780.2
100000.0;0.001;60000;BOTH;30;3016.7;1441.3
100000.0;0.001;60000;BOTH;45;3000.9;2200.4
100000.0;0.001;60000;BOTH;60;2997.3;2824.4
100000.0;0.001;60000;GREEDY;15;3035.9;779.4
100000.0;0.001;60000;GREEDY;30;3019.0;1453.4
100000.0;0.001;60000;GREEDY;45;3011.3;2176.8
100000.0;0.001;60000;GREEDY;60;3003.0;2841.0
