InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Mean_Cmax;Mean_Duration_ms
10000.0;0.001;22500;GREEDY;22;1415.0;402.2
10000.0;0.001;22500;GREEDY;30;1414.4;502.8
10000.0;0.001;22500;NORMAL;1;1462.1;15.8
10000.0;0.001;22500;REHEAT;1;1452.4;15.8
10000.0;0.001;45000;BOTH;7;1423.9;296.5
10000.0;0.001;45000;BOTH;15;1414.7;524.2
10000.0;0.001;45000;BOTH;22;1414.1;761.2
10000.0;0.001;45000;BOTH;30;1414.0;967.2
10000.0;0.001;45000;GREEDY;7;1421.3;297.9
10000.0;0.001;45000;GREEDY;15;1415.8;525.0
10000.0;0.001;45000;GREEDY;22;1414.3;744.3
10000.0;0.001;45000;GREEDY;30;1414.1;959.8
10000.0;0.001;45000;NORMAL;1;1447.8;34.2
10000.0;0.001;45000;REHEAT;1;1450.6;32.4
100000.0;0.001;2250;BOTH;7;1445.9;13.8
100000.0;0.001;2250;BOTH;15;1427.6;26.1
100000.0;0.001;2250;BOTH;22;1427.8;38.0
100000.0;0.001;2250;BOTH;30;1419.3;48.5
100000.0;0.001;2250;GREEDY;7;1451.3;13.7
100000.0;0.001;2250;GREEDY;15;1428.9;25.8
100000.0;0.001;2250;GREEDY;22;1427.5;36.7
100000.0;0.001;2250;GREEDY;30;1426.5;48.0
100000.0;0.001;2250;NORMAL;1;1487.7;1.2
100000.0;0.001;2250;REHEAT;1;1506.6;1.0
100000.0;0.001;11250;BOTH;7;1441.6;70.1
100000.0;0.001;11250;BOTH;15;1419.4;132.6
100000.0;0.001;11250;BOTH;22;1414.9;186.6
100000.0;0.001;11250;BOTH;30;1415.0;240.8
100000.0;0.001;11250;GREEDY;7;1435.8;71.6
100000.0;0.001;11250;GREEDY;15;1422.0;135.1
100000.0;0.001;11250;GREEDY;22;1418.7;197.1
100000.0;0.001;11250;GREEDY;30;1418.3;240.2
100000.0;0.001;11250;NORMAL;1;1478.8;7.2
100000.0;0.001;11250;REHEAT;1;1498.3;8.3
100000.0;0.001;22500;BOTH;7;1431.1;141.4
100000.0;0.001;22500;BOTH;15;1417.6;260.8
100000.0;0.001;22500;BOTH;22;1414.1;381.0
100000.0;0.001;22500;BOTH;30;1414.0;480.2
100000.0;0.001;22500;GREEDY;7;1428.6;138.7
100000.0;0.001;22500;GREEDY;15;1418.0;256.9
100000.0;0.001;22500;GREEDY;22;1415.3;373.0
100000.0;0.001;22500;GREEDY;30;1415.2;478.6
100000.0;0.001;22500;NORMAL;1;1456.1;15.5
100000.0;0.001;22500;REHEAT;1;1499.0;16.0
100000.0;0.001;45000;BOTH;7;1422.7;281.5
100000.0;0.001;45000;BOTH;15;1415.5;521.5
100000.0;0.001;45000;BOTH;22;1414.0;747.2
100000.0;0.001;45000;BOTH;30;1414.0;955.3
100000.0;0.001;45000;GREEDY;7;1425.2;281.2
100000.0;0.001;45000;GREEDY;15;1416.0;517.7
100000.0;0.001;45000;GREEDY;22;1414.2;750.8
100000.0;0.001;45000;GREEDY;30;1414.0;974.4
100000.0;0.001;45000;NORMAL;1;1451.2;31.2
100000.0;0.001;45000;REHEAT;1;1501.4;31.9
1000000.0;0.001;2250;BOTH;7;1449.4;14.0
1000000.0;0.001;2250;BOTH;15;1425.8;26.1
1000000.0;0.001;2250;BOTH;22;1423.5;36.6
1000000.0;0.001;2250;BOTH;30;1418.9;47.9
1000000.0;0.001;2250;GREEDY;7;1455.0;13.6
1000000.0;0.001;2250;GREEDY;15;1432.2;25.1
1000000.0;0.001;2250;GREEDY;22;1430.5;38.1
1000000.0;0.001;2250;GREEDY;30;1423.4;48.0
1000000.0;0.001;2250;NORMAL;1;1481.1;1.1
1000000.0;0.001;2250;REHEAT;1;1502.3;1.1
1000000.0;0.001;11250;BOTH;7;1434.0;70.0
1000000.0;0.001;11250;BOTH;15;1423.3;130.1
1000000.0;0.001;11250;BOTH;22;1414.8;188.4
1000000.0;0.001;11250;BOTH;30;1414.3;238.9
1000000.0;0.001;11250;GREEDY;7;1434.6;77.3
1000000.0;0.001;11250;GREEDY;15;1422.1;130.3
1000000.0;0.001;11250;GREEDY;22;1418.3;187.3
1000000.0;0.001;11250;GREEDY;30;1417.1;239.8
1000000.0;0.001;11250;NORMAL;1;1459.6;8.8
1000000.0;0.001;11250;REHEAT;1;1502.6;7.6
1000000.0;0.001;22500;BOTH;7;1422.2;145.1
1000000.0;0.001;22500;BOTH;15;1416.3;261.3
1000000.0;0.001;22500;BOTH;22;1414.5;472.1
1000000.0;0.001;22500;BOTH;30;1414.2;495.8
1000000.0;0.001;22500;GREEDY;7;1434.4;137.9
1000000.0;0.001;22500;GREEDY;15;1416.8;257.2
1000000.0;0.001;22500;GREEDY;22;1415.4;371.4
1000000.0;0.001;22500;GREEDY;30;1414.7;478.2
1000000.0;0.001;22500;NORMAL;1;1456.1;15.3
1000000.0;0.001;22500;REHEAT;1;1503.7;15.6
1000000.0;0.001;45000;BOTH;7;1429.1;284.2
1000000.0;0.001;45000;BOTH;15;1414.7;519.8
1000000.0;0.001;45000;BOTH;22;1414.0;755.8
1000000.0;0.001;45000;BOTH;30;1414.0;982.4
1000000.0;0.001;45000;GREEDY;7;1421.6;277.6
1000000.0;0.001;45000;GREEDY;15;1414.4;518.0
1000000.0;0.001;45000;GREEDY;22;1414.6;745.9
1000000.0;0.001;45000;GREEDY;30;1414.1;985.5
1000000.0;0.001;45000;NORMAL;1;1459.7;32.0
1000000.0;0.001;45000;REHEAT;1;1500.5;33.8
