InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Mean_Cmax;Mean_Duration_ms
1000.0;0.001;10000;BOTH;25;4539.3;236.0
1000.0;0.001;10000;BOTH;50;4505.8;448.7
1000.0;0.001;10000;BOTH;75;4483.2;675.6
1000.0;0.001;10000;BOTH;100;4472.4;878.7
1000.0;0.001;10000;GREEDY;25;4557.8;246.3
1000.0;0.001;10000;GREEDY;50;4526.7;448.9
1000.0;0.001;10000;GREEDY;75;4502.0;709.7
1000.0;0.001;10000;GREEDY;100;4483.4;871.7
1000.0;0.001;10000;NORMAL;1;4769.1;10.3
1000.0;0.001;10000;REHEAT;1;4738.1;9.7
1000.0;0.001;50000;BOTH;25;4509.5;1194.4
1000.0;0.001;50000;BOTH;50;4475.9;2221.1
1000.0;0.001;50000;BOTH;75;4457.4;3378.5
1000.0;0.001;50000;BOTH;100;4444.8;4302.1
1000.0;0.001;50000;GREEDY;25;4521.0;1169.7
1000.0;0.001;50000;GREEDY;50;4488.7;2292.0
1000.0;0.001;50000;GREEDY;75;4459.1;3397.4
1000.0;0.001;50000;GREEDY;100;4445.6;4305.2
1000.0;0.001;50000;NORMAL;1;4643.7;50.7
1000.0;0.001;50000;REHEAT;1;4637.3;44.2
1000.0;0.001;100000;BOTH;25;4493.6;2369.2
1000.0;0.001;100000;BOTH;50;4453.2;4531.8
1000.0;0.001;100000;BOTH;75;4445.5;6793.0
1000.0;0.001;100000;BOTH;100;4438.2;8674.6
1000.0;0.001;100000;GREEDY;25;4495.1;2392.6
1000.0;0.001;100000;GREEDY;50;4455.4;4468.9
1000.0;0.001;100000;GREEDY;75;4447.9;6736.3
1000.0;0.001;100000;GREEDY;100;4435.7;8644.9
1000.0;0.001;100000;NORMAL;1;4637.9;93.6
1000.0;0.001;100000;REHEAT;1;4616.3;96.3
1000.0;0.001;200000;BOTH;25;4461.0;4701.4
1000.0;0.001;200000;BOTH;50;4439.5;9065.9
1000.0;0.001;200000;BOTH;75;4438.8;13444.9
1000.0;0.001;200000;BOTH;100;4418.8;17428.9
1000.0;0.001;200000;GREEDY;25;4464.7;4736.4
1000.0;0.001;200000;GREEDY;50;4455.2;8949.8
1000.0;0.001;200000;GREEDY;75;4453.8;13605.7
1000.0;0.001;200000;GREEDY;100;4432.5;17364.2
1000.0;0.001;200000;NORMAL;1;4580.9;168.6
1000.0;0.001;200000;REHEAT;1;4607.1;177.8
10000.0;0.001;10000;BOTH;25;4563.9;248.8
10000.0;0.001;10000;BOTH;50;4502.6;451.7
10000.0;0.001;10000;BOTH;75;4498.6;691.4
10000.0;0.001;10000;BOTH;100;4470.6;866.7
10000.0;0.001;10000;GREEDY;25;4558.4;233.3
10000.0;0.001;10000;GREEDY;50;4527.6;445.0
10000.0;0.001;10000;GREEDY;75;4500.4;663.8
10000.0;0.001;10000;GREEDY;100;4480.3;862.9
10000.0;0.001;10000;NORMAL;1;4750.9;9.8
10000.0;0.001;10000;REHEAT;1;4757.5;10.2
10000.0;0.001;50000;BOTH;25;4502.3;1197.9
10000.0;0.001;50000;BOTH;50;4490.0;2227.1
10000.0;0.001;50000;BOTH;75;4467.2;3408.0
10000.0;0.001;50000;BOTH;100;4456.0;4384.8
10000.0;0.001;50000;GREEDY;25;4509.7;1195.2
10000.0;0.001;50000;GREEDY;50;4494.8;2249.1
10000.0;0.001;50000;GREEDY;75;4461.8;3384.0
10000.0;0.001;50000;GREEDY;100;4451.2;4345.3
10000.0;0.001;50000;NORMAL;1;4649.3;47.6
10000.0;0.001;50000;REHEAT;1;4660.5;44.6
10000.0;0.001;100000;BOTH;25;4490.8;2357.2
10000.0;0.001;100000;BOTH;50;4467.0;4496.4
10000.0;0.001;100000;BOTH;75;4456.6;6784.1
10000.0;0.001;100000;BOTH;100;4442.3;10000.4
10000.0;0.001;100000;GREEDY;25;4478.3;2377.6
10000.0;0.001;100000;GREEDY;50;4476.6;4446.8
10000.0;0.001;100000;GREEDY;75;4454.5;6726.0
10000.0;0.001;100000;GREEDY;100;4439.2;8634.9
10000.0;0.001;100000;NORMAL;1;4617.6;86.0
10000.0;0.001;100000;REHEAT;1;4641.9;87.6
10000.0;0.001;200000;BOTH;25;4471.9;4772.2
10000.0;0.001;200000;BOTH;50;4465.9;8965.4
10000.0;0.001;200000;BOTH;75;4447.4;13465.1
10000.0;0.001;200000;BOTH;100;4426.5;17321.4
10000.0;0.001;200000;GREEDY;25;4480.6;4731.7
10000.0;0.001;200000;GREEDY;50;4466.7;9075.8
10000.0;0.001;200000;GREEDY;75;4454.7;13414.0
10000.0;0.001;200000;GREEDY;100;4424.9;17442.9
10000.0;0.001;200000;NORMAL;1;4589.7;170.8
10000.0;0.001;200000;REHEAT;1;4577.3;173.7
100000.0;0.001;10000;BOTH;25;4604.4;234.4
100000.0;0.001;10000;BOTH;50;4535.9;441.5
100000.0;0.001;10000;BOTH;75;4490.1;667.4
100000.0;0.001;10000;BOTH;100;4483.9;891.8
100000.0;0.001;10000;GREEDY;25;4561.7;233.3
100000.0;0.001;10000;GREEDY;50;4513.1;448.0
100000.0;0.001;10000;GREEDY;75;4496.2;671.7
100000.0;0.001;10000;GREEDY;100;4482.4;881.7
100000.0;0.001;10000;NORMAL;1;4740.4;10.4
100000.0;0.001;10000;REHEAT;1;4961.4;10.1
100000.0;0.001;50000;BOTH;25;4536.0;1208.2
100000.0;0.001;50000;BOTH;50;4498.8;2229.4
100000.0;0.001;50000;BOTH;75;4469.8;3434.9
100000.0;0.001;50000;BOTH;100;4450.9;4300.4
100000.0;0.001;50000;GREEDY;25;4515.8;1178.4
100000.0;0.001;50000;GREEDY;50;4503.5;2260.3
100000.0;0.001;50000;GREEDY;75;4474.5;3411.4
100000.0;0.001;50000;GREEDY;100;4457.5;4295.5
100000.0;0.001;50000;NORMAL;1;4681.5;45.0
100000.0;0.001;50000;REHEAT;1;4662.5;45.2
100000.0;0.001;100000;BOTH;25;4501.5;2994.6
100000.0;0.001;100000;BOTH;50;4502.5;5780.8
100000.0;0.001;100000;BOTH;75;4462.9;8192.5
100000.0;0.001;100000;BOTH;100;4442.4;8672.1
100000.0;0.001;100000;GREEDY;25;4494.2;2369.9
100000.0;0.001;100000;GREEDY;50;4479.3;4484.9
100000.0;0.001;100000;GREEDY;75;4462.4;6760.3
100000.0;0.001;100000;GREEDY;100;4438.7;8720.4
100000.0;0.001;100000;NORMAL;1;4644.3;89.6
100000.0;0.001;100000;REHEAT;1;4631.5;105.3
100000.0;0.001;200000;BOTH;25;4495.4;4736.2
100000.0;0.001;200000;BOTH;50;4463.6;9300.5
100000.0;0.001;200000;BOTH;75;4451.5;13521.4
100000.0;0.001;200000;BOTH;100;4437.8;17462.5
100000.0;0.001;200000;GREEDY;25;4475.6;4720.7
100000.0;0.001;200000;GREEDY;50;4453.5;9047.6
100000.0;0.001;200000;GREEDY;75;4450.7;13485.4
100000.0;0.001;200000;GREEDY;100;4434.8;17319.7
100000.0;0.001;200000;NORMAL;1;4601.2;174.5
100000.0;0.001;200000;REHEAT;1;4595.2;174.9
1000000.0;0.001;10000;BOTH;25;4572.0;234.4
1000000.0;0.001;10000;BOTH;50;4540.0;455.6
1000000.0;0.001;10000;BOTH;75;4497.5;662.6
1000000.0;0.001;10000;BOTH;100;4472.1;883.0
1000000.0;0.001;10000;GREEDY;25;4565.9;240.9
1000000.0;0.001;10000;GREEDY;50;4535.2;448.8
1000000.0;0.001;10000;GREEDY;75;4489.8;682.3
1000000.0;0.001;10000;GREEDY;100;4476.5;898.9
1000000.0;0.001;10000;NORMAL;1;4810.0;10.8
1000000.0;0.001;10000;REHEAT;1;5094.4;10.0
1000000.0;0.001;50000;BOTH;25;4526.8;1195.2
1000000.0;0.001;50000;BOTH;50;4503.5;2218.4
1000000.0;0.001;50000;BOTH;75;4486.7;3373.5
1000000.0;0.001;50000;BOTH;100;4456.0;4378.6
1000000.0;0.001;50000;GREEDY;25;4523.0;1179.0
1000000.0;0.001;50000;GREEDY;50;4486.9;2252.4
1000000.0;0.001;50000;GREEDY;75;4485.1;3374.0
1000000.0;0.001;50000;GREEDY;100;4463.4;4358.0
1000000.0;0.001;50000;NORMAL;1;4664.7;44.8
1000000.0;0.001;50000;REHEAT;1;5029.2;44.0
1000000.0;0.001;100000;BOTH;25;4530.7;2350.4
